0.0	-1.4345886589297665
1.66789	-0.909846778929766
3.33578	-0.870242778929766
5.00367	-0.1384617789297661
6.67156	-0.0431017789297658
8.33945	0.2652608210702342
10.0073	-0.1171627789297659
11.6752	0.2238447210702339
13.3431	-0.0999241789297659
15.011	0.227079621070234
16.6789	-0.1225587789297659
18.3468	0.1901950210702341
20.0147	-0.1324557789297659
21.6826	0.2243894210702341
23.3505	-0.0553897789297659
25.0183	0.290088221070234
26.6862	-0.0246407789297658
28.3541	0.2945455210702341
30.022	-0.0660707789297658
31.6899	0.4425563540702342
33.3578	0.2774082210702339
35.0257	0.7957122210702341
36.6936	0.4925602210702341
38.3615	0.7667502210702342
40.0294	0.2329141210702339
41.6972	0.4941270610702341
43.3651	0.057774321070234
45.033	0.559404721070234
46.7009	0.265934031070234
48.3688	0.8296073210702343
50.0367	0.757122221070234
51.7046	1.497901621070234
53.3725	1.6425076210702336
55.0404	2.2331632210702343
56.7083	1.8544762210702344
58.3761	2.025707221070234
60.044	0.8973614210702341
61.7119	0.501739021070234
63.3798	-0.2858547789297659
65.0477	-0.2833288789297659
66.7156	-0.4227967789297661
68.3835	0.2486106210702339
70.0514	0.3101239210702341
71.7193	1.0733845210702335
73.3871	0.8136326210702339
75.055	1.018685421070234
76.7229	0.580152021070234
78.3908	0.8092139210702343
80.0587	0.384883921070234
81.7266	0.6455112210702342
83.3945	0.3470160210702341
85.0624	0.670102821070234
86.7303	0.398490121070234
88.3982	0.7488090210702341
90.066	0.6708931810702341
91.7339	1.662304221070234
93.4018	1.7093798210702338
95.0697	2.274050521070234
96.7376	1.7912747210702342
98.4055	1.6838701210702345
100.073	0.8644237210702341
101.741	0.6514888210702339
103.409	0.006473421070234
105.077	0.5134271210702341
106.745	0.2428122210702339
108.413	0.5808472210702339
110.081	0.3328753210702339
111.749	0.7622149210702339
113.417	0.456256521070234
115.084	0.755709821070234
116.752	0.213382721070234
118.42	0.452916721070234
120.088	-0.0239283789297659
121.756	0.191391921070234
123.424	-0.0913653789297659
125.092	0.4351677210702339
126.76	0.259539221070234
128.428	0.684224921070234
130.095	0.2864359210702341
131.763	0.6308832210702341
133.431	0.193631421070234
135.099	0.4014873210702341
136.767	0.086266221070234
