0.0	-0.5939881170568557
1.66789	-0.8450311170568556
3.33578	-0.3375281170568556
5.00367	-0.4887131170568555
6.67156	0.09758488294314435
8.33945	-0.2253751170568555
10.0073	0.12366488294314441
11.6752	-0.22516811705685563
13.3431	0.07046088294314438
15.011	-0.2647431170568554
16.6789	-0.058476117056855716
18.3468	-0.6827861170568557
20.0147	-0.5803691170568557
21.6826	-1.3648192170568554
23.3505	-1.1563439170568557
25.0183	-0.11471631705685555
26.6862	1.3459988829431444
28.3541	2.388564882943144
30.022	3.257890882943145
31.6899	2.4606258829431447
33.3578	1.9333168829431444
35.0257	0.6183838829431444
36.6936	-0.16877711705685555
38.3615	-0.22121511705685543
40.0294	0.13608388294314452
41.6972	-0.19189921705685578
43.3651	0.14931788294314466
45.033	-0.11086411705685544
46.7009	0.20642408294314407
48.3688	0.00923338294314453
50.0367	0.22675998294314467
51.7046	-0.13010421705685574
53.3725	0.6325558829431445
55.0404	0.6765468829431442
56.7083	1.4122708829431443
58.3761	1.2918558829431444
60.044	1.3234268829431446
61.7119	0.5874198829431446
63.3798	0.36255988294314434
65.0477	-0.39142061705685555
66.7156	-0.17374221705685558
68.3835	0.18562188294314447
70.0514	1.2321178829431445
71.7193	1.4953018829431444
73.3871	2.094185882943145
75.055	1.5183398829431443
76.7229	1.1687318829431441
78.3908	0.23686848294314453
80.0587	-0.21509361705685537
81.7266	-0.6646358170568554
83.3945	-0.24854271705685585
85.0624	-0.5669840170568557
86.7303	-0.2702015170568555
88.3982	-0.4957806170568553
90.066	-0.12348811705685578
91.7339	-0.30290411705685544
93.4018	0.1899008829431444
95.0697	0.1541758829431446
96.7376	0.5991328829431444
98.4055	0.36475088294314445
100.073	0.6840338829431445
101.741	0.30285088294314466
103.409	0.4594086829431442
105.077	-0.016699117056855516
106.745	0.07733888294314459
108.413	-0.2560291170568555
110.081	-0.027810117056855342
111.749	-0.36505411705685553
113.417	0.07603868294314434
115.084	-0.061928017056855376
116.752	0.2543258829431444
118.42	-0.1497221170568554
120.088	0.09967388294314432
121.756	-0.35958311705685564
123.424	-0.14879011705685558
125.092	-0.5235653170568557
126.76	-0.19654371705685547
128.428	0.06701938294314447
130.095	0.8698238829431444
131.763	0.721113882943144
133.431	1.5125988829431445
135.099	1.3470798829431447
136.767	1.9021817829431444
138.435	2.1810838829431445
140.103	2.7326238829431446
141.771	2.6680718829431442
143.439	3.025841882943145
145.106	2.0057038829431444
146.774	1.8200148829431444
