0.7	943.9925430416109	527.7957545315	626.00298455032
0.75	656.133992335288	394.8399406715	459.90741228032
0.8	448.0037887632014	288.9283853815	330.38360599032
0.85	298.5515809233176	205.5589514415	230.63029044032
0.9	192.38671159625454	140.94432000150002	155.03732485032
0.95	118.21310751348038	91.8993615415	98.98249637832001
1.0	67.69620204362238	55.7458281335	58.66215883432
1.05	34.6599198317624	30.230139165500002	30.94850032832
1.1	14.510895123426781	13.459067839500001	13.27581009532
1.15	3.821026234020623	3.8408683534999994	3.54129254782
1.2	0.031521785098573216	0.04036379090000075	0.027317945710000013
1.2017	0.0	0.0	0.0
1.25	1.2357252357986943	0.9356852364999995	1.33146258812
1.3	6.020050513128786	5.5869914405	6.313568967719999
1.35	13.346826646371872	13.207636511499999	14.04938932732
1.4	22.469361788373188	23.1403730355	23.79265537532
1.45	32.866995845903496	34.8373019955	34.94367167532
1.5	44.3799944577129	47.8429535545	47.02331035632
1.55	56.6970765132649	61.7799795335	59.65147017032
1.6	70.10591014768566	76.3370274075	72.52922504732
1.65	83.84161930705298	91.2584340535	85.42401622232
1.7	97.76197186013145	106.3354400615	98.15735471532
1.75	111.4546844165615	121.39869033149999	110.59460757032
1.8	124.56730092152898	136.3118429115	122.63653186032
1.85	136.8685430811566	150.9661451615	134.21228657032
1.9	148.24471417128277	165.27585475150002	145.27369447032
1.95	158.67226359084574	179.17438906150002	155.79055198032
2.0	168.18334540306034	192.61109092150002	165.74680580032
