1.0	54.63565240768318	59.789535044	60.271523354
1.25	13.281861769091089	14.3391067158	14.47061896
1.5	1.5754993964644441	1.6596450910000016	1.728353834
1.704	0.0	0.0	0.0
1.75	0.0978976790975139	0.0747850260000007	0.06090376399999897
2.0	1.8978507697638545	1.746063994	1.663074722000001
2.25	4.410773311182821	4.166603884000001	4.024221792999999
2.5	6.784018624278465	6.4554250920000005	6.2636022910000015
2.75	8.776648353397018	8.3641555586	8.136710808
3.0	10.375635411744213	9.8895155061	9.641493945
3.25	11.643504796063443	11.0986442847	10.842310623
3.5	12.653681334442666	12.0646267523	11.807168953
3.75	13.469097904513484	12.848200208200002	12.591659064
4.0	14.137143985917575	13.4950372836	13.237791269
4.25	14.691830566468948	14.037748654000001	13.776670876999999
4.5	15.157881500762251	14.4989700149	14.231571555
4.75	15.553651427054648	14.894238513000001	14.620396321
5.0	15.893027119545996	15.2343619226	14.95754457
5.25	16.186782907716978	15.5331335082	15.267481479
5.5	16.44325211109937	15.7971593617	15.5616331511
5.75	16.66877884568642	16.0296373399	15.8366492771
6.0	16.86831415749203	16.2360578227	16.0857297194
