1.0	42.74884354704409	56.584431095999996	53.302261163
1.25	8.051781332062092	10.2448584566	10.397409175000002
1.5	0.3045426678727381	0.4626135609999995	0.6324732590000011
1.6265	0.0	0.0	0.0
1.75	0.6619404188531917	0.5372435030000009	0.36544413400000053
2.0	3.078935659432318	2.708727916000001	2.232139583000002
2.25	5.618558708752971	5.103989379	4.385415157000001
2.5	7.780044834740693	7.2247810464	6.342600369000003
2.75	9.486781463434454	8.9199649667	7.9583935990000025
3.0	10.794930650503375	10.2076586818	9.237511744000003
3.25	11.79393752865144	11.1700633547	10.233426940000001
3.5	12.564807234797627	11.8945366301	10.999811776000001
3.75	13.170265568536706	12.45408569	11.584806378000001
4.0	13.654859393805964	12.9045730754	12.039911459000002
4.25	14.049386852275347	13.282088745	12.417244438
4.5	14.375597405916778	13.5992622505	12.734417943400002
4.75	14.649122303933837	13.8687555592	13.003911252100002
5.0	14.881369659939082	14.1002404182	13.235396111200002
5.25	15.080892421567114	14.3009784425	13.436134135400001
5.5	15.254040979925776	14.4765199578	13.611675650700002
5.75	15.405622053949628	14.631174747	13.766330440000003
6.0	15.539199894818012	14.76833667036	13.903492363300002
