  4.4145e+03 -5.4633e+03  2.0267e+03 -8.4968e+02 -1.0622e+03  1.6232e+02  2.8226e+03  7.3607e+02 -2.4775e+03 -9.1979e+01  1.2462e+03  1.2157e+03 -1.6507e+04  2.6916e+04 -2.7814e+04  1.8310e+01 -1.3976e+03  1.3392e+03  5.2826e+04 -9.1194e+04  9.8682e+04 -3.8644e+03  7.1757e+03 -2.1259e+03 -5.1941e+02 -9.9466e+02 -7.3712e+02  4.2800e+02 -4.9078e+02 -1.2128e+02 -4.1209e+02 -2.5383e+02  5.6623e+02  1.2978e+02  1.0163e+02 -8.4371e+01 -1.4153e+02 -8.2706e+01  1.0811e+02 -1.2458e+02  1.4693e+02  8.2924e+01 -1.1937e+02  6.8704e+01 -2.6096e+01  1.0283e+02 -1.2148e+02 -2.1193e+01  1.2468e+01 -5.1140e+01 -4.2143e+01
 -1.9225e+02  6.1384e+02  2.1579e+03 -4.2197e+02  8.2334e+02  1.6937e+03 -1.2499e+02  5.3765e+02  2.6288e+03 -1.3844e+03  4.1072e+02  1.1356e+03 -5.9388e+03 -8.0878e+02 -2.6535e+03 -1.2276e+03 -5.2049e+02 -5.2489e+03 -1.0499e+03 -1.5894e+03 -3.8644e+03  7.7095e+04 -4.7779e+03  6.1361e+03 -4.4926e+04  9.4260e+02 -1.2291e+04 -1.6264e+04  3.6140e+03  8.4534e+03  3.6539e+03 -5.4451e+02 -9.1157e+02 -1.6189e+01  1.6842e+02 -2.4823e+02 -2.3895e+01 -3.0473e+02  2.8590e+02 -4.2103e+02 -7.0646e+02  4.1668e+02 -2.2457e+01  3.0712e+01  5.8245e+01  5.3282e+01 -2.4497e+01 -9.5712e+01  5.7675e+01 -3.7973e+01 -5.6683e+01
  9.2535e+00 -4.7482e+02 -7.2923e+02  4.2383e+02  6.3867e+02  6.7359e+01  2.6565e+02  6.4517e+01 -6.7466e+02  1.9390e+02  3.8572e+02 -4.5065e+02 -5.4249e+02 -7.6809e+03 -1.6095e+03 -2.3371e+03 -9.8548e+02 -7.0132e+03  1.8106e+03  2.5314e+03  7.1757e+03 -4.7779e+03  2.0041e+04  8.0391e+03  9.1345e+02 -5.3133e+03 -4.2329e+02  2.9833e+03 -5.4922e+03 -3.5746e+03  2.5552e+03 -2.9375e+02 -2.7248e+03  3.6584e+01 -1.2321e+02 -3.7908e+01 -3.9693e+01  7.3591e-01  1.0656e+02 -2.5258e+02  2.6926e+02  2.2654e+00  4.9921e+00  4.9428e+00  4.7001e+01  1.8162e+00  3.5220e+01 -1.8642e+01  1.3135e+01 -8.4443e+00 -4.7448e+01
 -1.2095e+02 -5.4743e+02 -2.5093e+03  5.2892e+02  1.3253e+03  1.6165e+02  6.4365e+02 -1.1045e+03  9.3295e+02  1.2057e+02 -3.6035e+02 -5.2361e+02 -1.2983e+03 -1.7988e+03 -1.4295e+04 -9.4294e+02  4.1663e+02  1.5991e+03 -2.0496e+03 -6.5191e+02 -2.1259e+03  6.1361e+03  8.0391e+03  4.9228e+04 -1.2425e+04 -3.5833e+02 -1.1433e+04  6.0515e+03 -3.2740e+03 -1.4013e+04  1.1164e+04 -4.2424e+03 -1.0345e+04 -1.6029e+02 -1.9604e+02 -4.8843e+01  5.7108e+01  7.3095e+01 -3.5834e+01  1.4458e+02  8.9153e+01  2.9847e+02  1.2213e+01  8.3760e+01  1.5793e+02  1.8550e+01 -2.5153e+01 -1.3798e+02  5.1187e+01 -9.4359e+01 -7.3240e+01
  2.6335e+02  7.6783e+01  2.7405e+02 -8.8442e+00 -3.3083e+02 -5.7613e+02 -4.2355e+01 -3.0989e+02 -7.8833e+02  1.6708e+02 -1.4480e+02 -2.1347e+02 -2.3707e+03  1.0498e+02 -1.1754e+03  1.9278e+02 -2.5692e+00 -4.2313e+02  1.0751e+02 -3.4984e+02 -5.1941e+02 -4.4926e+04  9.1345e+02 -1.2425e+04  4.5537e+04 -1.4922e+03  1.1800e+04 -4.8265e+03  9.1363e+02  6.9204e+02 -6.5730e+02 -5.4186e+02 -1.5764e+03  6.0176e+01 -1.0403e+02  1.7269e+02  1.6079e+01  7.0985e+01 -6.4165e+01  2.2219e+01  5.7000e+02 -3.1461e+02  1.6896e+01 -1.8020e+01 -3.7896e+01 -2.7230e+01  7.8204e+00  4.9142e+01 -3.7408e+01  2.1901e+01  3.0001e+01
 -1.3371e+02  4.1174e+01 -1.8519e+02 -4.0439e+02 -5.6417e+02 -2.6515e+02 -3.3748e+01 -2.3157e+01  9.0220e+02 -5.8626e+01  1.6174e+02  5.8360e+01 -3.1105e+02  1.5107e+03 -5.6544e+02  1.6286e+02  4.1602e+01  6.5369e+02 -2.6376e+02 -3.9015e+02 -9.9466e+02  9.4260e+02 -5.3133e+03 -3.5833e+02 -1.4922e+03  2.2030e+03  6.9288e+02  1.2732e+03  1.5159e+03 -9.4673e+01 -3.9226e+02 -1.1793e+03  8.2670e+02 -4.9757e+01  9.5677e+00  1.5740e+02  2.0628e+00 -4.9248e+00  1.7409e+01  4.0151e+02  9.4120e+01 -2.6380e+02 -4.1903e+00  1.9877e+00 -2.0566e+01 -7.6156e+00 -2.3650e+01 -5.9187e+00  6.9737e-01 -5.8948e+00  2.0819e+01
 -2.9760e+02 -9.6543e+01 -2.9086e+02 -1.8147e+02 -3.9849e+02  3.2735e+02 -2.1550e+02  5.6525e+02 -1.0171e+02 -1.6004e+02  1.2389e+02  8.3323e+01 -2.8127e+03 -3.2537e+02 -7.0940e+02 -1.4804e+02 -1.1813e+02 -1.2112e+03 -8.1245e+01 -3.6086e+02 -7.3712e+02 -1.2291e+04 -4.2329e+02 -1.1433e+04  1.1800e+04  6.9288e+02  9.4680e+03  2.0180e+03 -2.0071e+02  1.6723e+03 -1.2676e+03  7.5483e+02  1.0576e+03  7.9845e+01  1.5110e+02 -6.6692e+01  8.5088e+01  1.2703e+02 -7.8082e+01 -9.7374e+01 -1.8262e+02 -2.1603e+02 -1.1898e+01 -3.5573e+01 -6.1596e+01 -1.1607e+01 -2.2636e+00 -2.5701e+00 -1.5728e+01  1.3652e+01 -7.4846e+00
  1.3753e+02  1.7875e+01  1.0757e+02  7.2561e+01 -2.7719e+01 -5.7511e+02 -5.3550e+01 -2.4231e+02 -8.2487e+02 -1.2043e+01 -1.7411e+02 -4.8802e+02  4.2897e+02 -1.7978e+01 -4.7681e+01 -3.2883e+02  1.6308e+02  5.0706e+02 -3.4251e+02  1.6050e+02  4.2800e+02 -1.6264e+04  2.9833e+03  6.0515e+03 -4.8265e+03  1.2732e+03  2.0180e+03  2.4309e+04 -2.5640e+03  6.2060e+01 -2.3026e+04 -5.1051e+03 -2.8553e+04 -8.2277e+00 -9.4214e+01  7.6498e+01  2.6719e+01  1.6769e+02 -1.1976e+02  1.5298e+02  2.4367e+02 -1.5546e+02  3.8841e+01  1.6416e+01  3.4274e+01 -5.3333e+01 -4.0418e+00 -3.1315e+01 -4.2346e+01 -2.8123e+01 -3.3648e+01
  2.4822e+01  9.4042e+01 -1.6059e+02 -1.1169e+02 -2.4912e+02  3.7023e+01 -1.2472e+02  9.0651e+01  1.2546e+02  1.0242e+02  1.9996e+01  1.0193e+02  4.8668e+02  3.2057e+02 -7.8064e+02  1.9857e+02  6.7285e+01  3.4382e+02  9.5380e+01 -1.1636e+02 -4.9078e+02  3.6140e+03 -5.4922e+03 -3.2740e+03  9.1363e+02  1.5159e+03 -2.0071e+02 -2.5640e+03  4.9375e+03  8.7211e+03 -7.8428e+03 -8.0832e+03 -1.9381e+04  1.2506e+01  7.8631e+01 -1.4842e+01 -3.1207e+00 -4.0662e+01 -4.1812e+00 -4.3841e+00 -1.9277e+02  2.8486e+01 -5.2690e+00 -1.6499e+00 -1.8605e+01 -8.5084e-01 -1.6147e+01  4.5122e+00 -5.1384e+00 -1.0157e+00  1.4230e+01
  1.3329e+02 -1.7263e+02 -3.7160e+02 -2.8651e+02 -5.6196e+02 -7.5781e+01 -3.3057e+02  4.2630e+02 -1.7007e+02  4.3553e+02  1.3617e+02  1.0432e+02  1.6199e+03 -9.4082e+02 -2.1771e+03  5.1235e+02 -6.0488e+01 -2.5847e+02  5.3052e+02 -1.0566e+02 -1.2128e+02  8.4534e+03 -3.5746e+03 -1.4013e+04  6.9204e+02 -9.4673e+01  1.6723e+03  6.2060e+01  8.7211e+03  3.5975e+04 -3.9107e+04 -1.8073e+04 -9.1945e+04  3.9660e+01  1.0333e+02 -4.8238e+01 -2.2350e+01 -1.0461e+02  8.9079e+01 -6.8733e+01 -1.1792e+02  3.3420e+01 -1.1992e+01 -2.7956e+01 -5.5569e+01 -1.6050e+01  3.1238e+00  2.4461e+01 -1.8059e+01  1.6582e+01  3.4301e+00
