  1.4650e+03 -3.0862e+02 -5.4560e+03 -3.4987e+03 -3.7212e+02 -2.0947e+02  3.8597e+02 -2.6217e+02  6.4282e+02  1.4776e+02 -2.0053e+01 -2.5325e+02  2.7047e+04 -1.1643e+04 -7.3904e+04  1.1552e+03 -1.8674e+03 -2.1150e+03 -9.9017e+04  4.4799e+04  2.7561e+05  6.5788e+02 -6.9194e+02  8.8604e+02  8.8788e+01  3.1548e+02  7.3248e+01 -4.0545e+02  3.2191e+02 -3.7904e+02  4.3499e+02 -9.7410e+02  5.3063e+02  1.7627e+02 -4.7142e+01 -2.1405e+02 -1.6842e+01 -9.5705e+00  2.7059e+01 -9.3548e+01  6.9769e+01  1.3955e+02
 -1.6398e+03  2.0233e+03 -4.6424e+02  1.3743e+01  2.5592e+02 -1.1197e+03 -5.5058e+02  3.5944e+02 -9.8354e+02 -1.0885e+03  8.5701e+02 -4.7213e+02 -7.9613e+03  2.8599e+03  6.2227e+02  4.0876e+03 -6.2548e+03  3.5212e+01 -6.0008e+02  3.4014e+03  6.5788e+02  4.0980e+04  1.0905e+03  2.3033e+04 -1.1045e+04 -9.3196e+03 -9.6562e+03 -1.5217e+04  3.7763e+03 -8.9294e+03 -4.9085e+03  2.4053e+03 -4.2245e+03 -1.6637e+02 -7.3973e+01  1.7224e+02  1.1326e+02  6.4720e+01 -1.0101e+02  3.9655e+02  1.1583e+02 -3.3228e+02
  4.7437e+02 -1.0639e+03  1.9960e+02 -1.5153e+03  7.7754e+02  7.1538e+02 -3.2861e+02  1.6479e+02 -5.0702e+02  6.0017e+01  2.1593e+03 -7.8353e+02  3.8247e+03 -1.3421e+04  1.0410e+03  1.8054e+03 -4.8508e+03 -1.3799e+03 -7.4003e+02 -7.1020e+02 -6.9194e+02  1.0905e+03  5.8220e+04  1.8414e+04 -9.4307e+03 -2.8482e+04 -1.8875e+04  2.0520e+03 -8.1053e+03  3.6150e+02  1.1062e+04 -2.1473e+03  9.3324e+03  5.5876e+01 -1.9240e+02 -1.2311e+02  5.0120e+01  1.0578e+02 -1.6085e+01  4.9777e+01  4.0646e+02 -3.0305e+02
 -1.1732e+03  1.7951e+03 -6.1923e+02 -9.8732e+02  9.1444e+02 -3.5179e+02 -1.2106e+03  9.7847e+01 -6.4391e+02 -1.1273e+03  9.5442e+02 -1.7288e+02  9.3270e+02  7.6773e+01 -6.2570e+03 -4.6952e+02  1.8830e+03  2.6884e+02  2.9810e+03 -8.0986e+03  8.8604e+02  2.3033e+04  1.8414e+04  4.7038e+04 -9.6509e+03 -1.8817e+04 -2.2278e+04 -9.6072e+03  1.9700e+03 -1.2502e+04 -8.7952e+02  1.2104e+03  3.6598e+02 -7.0441e+00 -1.6166e+02  1.7840e+02  7.5199e+01  2.6912e+02 -2.6599e+02  4.2410e+01  3.1385e+01 -6.5224e+02
 -1.9871e+01  5.1142e+02  1.5891e+02 -1.6683e+02  1.7634e+01  6.0993e+02  2.9722e+02  1.0603e+01  8.7814e+01  7.0483e+02 -8.3898e+02  2.4568e+02  8.9058e+02  3.7019e+02 -5.5862e+02 -4.1964e+02  8.1734e+02  1.0449e+02  1.1414e+02 -2.8651e+02  8.8788e+01 -1.1045e+04 -9.4307e+03 -9.6509e+03  9.5732e+03  9.6439e+03  1.1521e+04 -9.9928e+02 -1.8588e+03 -3.3204e+03  3.2885e+02 -1.3560e+03  1.0750e+03  1.1029e+02  6.3838e+00 -2.2822e+01  1.0087e+00 -1.9679e+01 -2.1141e+01 -3.4247e+02 -2.5969e+01 -1.3073e+02
  4.3736e+00 -1.2288e+02 -1.0090e+02  3.6697e+02 -4.0890e+01 -4.3517e+02  1.0186e+02 -2.7637e+02 -3.7156e+01 -2.0516e+02 -7.2044e+02  2.3050e+02 -8.1743e+02 -2.5195e+03 -2.5276e+03  6.2899e+02 -6.6774e+02  4.3502e+01  5.7901e+02 -1.2240e+03  3.1548e+02 -9.3196e+03 -2.8482e+04 -1.8817e+04  9.6439e+03  2.6611e+04  1.9576e+04 -9.3917e+02  1.3005e+03 -1.0079e+03 -1.0136e+03 -6.3290e+02 -7.4922e+02 -2.6085e+01  4.3322e+01  1.1969e+02 -4.3512e+01 -5.6242e+01  1.5471e+02 -2.5481e+01 -3.1238e+02  5.7325e+01
 -8.7549e+01  3.2393e+02  1.8888e+02  5.5058e+02 -6.7559e+02 -1.3420e+02  2.1510e+02 -1.1283e+02  1.2859e+02  4.0666e+02 -2.8500e+01 -2.0134e+02 -9.9514e+02 -1.4564e+03  4.1009e+01  5.2582e+02 -6.2519e+02  4.0524e+01 -4.1640e+01  4.8574e+02  7.3248e+01 -9.6562e+03 -1.8875e+04 -2.2278e+04  1.1521e+04  1.9576e+04  2.1154e+04 -2.8984e+03 -1.9333e+03 -1.8983e+03  1.2405e+03 -9.7256e+02 -6.2709e+02  1.1391e+01  2.1234e+02 -1.3562e+02 -1.0372e+01 -3.5951e+01 -4.4120e+00 -2.0106e+02 -2.1830e+02  5.8407e+02
 -8.5579e+01  2.6215e+02 -1.1454e+02 -1.5441e+02 -1.6124e+02  5.1975e+02  3.4178e+01 -2.3162e+02 -9.7394e+01  5.1163e+02 -2.0475e+02  1.1206e+02 -8.6524e+02  8.3651e+02 -1.0267e+03 -6.0950e+02  3.0916e+02 -4.1700e+02 -2.1531e+02 -2.2958e+02 -4.0545e+02 -1.5217e+04  2.0520e+03 -9.6072e+03 -9.9928e+02 -9.3917e+02 -2.8984e+03  1.9335e+04 -1.0383e+04  1.1950e+04 -1.6880e+04  3.4607e+04  1.4508e+03  8.1507e+01  5.8490e+01 -1.2152e+02 -7.7307e+01 -7.9127e+01  1.1942e+02 -1.6432e+02 -8.1249e+01  2.6147e+02
  2.8636e+02 -1.2122e+02  1.3801e+02  3.8262e+02 -3.2224e+02 -2.7189e+02  2.5665e+02 -1.8565e+02  2.5523e+02 -1.3404e+02 -5.9249e+02  8.1955e+01  2.0577e+03 -7.9848e+02  1.3313e+03  1.3607e+02  3.5498e+02  1.3407e+02  4.4695e+01  1.1952e+02  3.2191e+02  3.7763e+03 -8.1053e+03  1.9700e+03 -1.8588e+03  1.3005e+03 -1.9333e+03 -1.0383e+04  3.1439e+04  1.7658e+03  2.6965e+04 -9.8622e+04 -1.1962e+04 -1.7111e+01  4.9099e+00  4.6607e+01 -5.9179e+00  1.7071e+01 -1.8648e+01 -5.8623e+00 -3.9164e+01  3.4948e+01
 -1.0022e+02  1.1669e+02  8.2703e+01  1.1275e+02 -2.9101e+02  2.8345e+02  1.6824e+02 -2.6730e+02 -4.8604e+01  4.2165e+02 -3.6911e+02  1.8311e+01 -4.5597e+02  1.9131e+02  2.1079e+02 -3.0371e+02 -1.1188e+02 -2.8058e+02 -5.2803e+02  4.1756e+02 -3.7904e+02 -8.9294e+03  3.6150e+02 -1.2502e+04 -3.3204e+03 -1.0079e+03 -1.8983e+03  1.1950e+04  1.7658e+03  1.4378e+04 -1.5351e+03 -4.8045e+03 -7.2809e+03  2.5672e+01  5.9986e+01 -6.7493e+01 -5.5687e+01 -1.1689e+02  1.3205e+02 -2.8982e+00 -5.7727e+01  2.1069e+02
 -2.3516e+01  4.1688e+02  7.3606e+00  5.5477e+01 -3.4253e+02 -4.9111e+02 -3.6101e+02  1.8387e+02 -1.4943e+02 -3.8401e+02 -2.3312e+02 -3.6511e+02 -3.0437e+02  1.0891e+02 -1.7480e+03  5.1216e+02  3.5336e+02  6.1436e+02  3.4976e+02 -3.7618e+02  4.3499e+02 -4.9085e+03  1.1062e+04 -8.7952e+02  3.2885e+02 -1.0136e+03  1.2405e+03 -1.6880e+04  2.6965e+04 -1.5351e+03  8.3858e+04 -1.4307e+05  9.9825e+03 -5.7597e+01 -9.8882e+00  7.9429e+01  4.0404e+01  1.5669e+01 -2.6991e+01  1.7124e+02  2.6838e+01 -1.0306e+02
 -1.3568e+02 -6.3582e+02 -2.7132e+02  3.9710e+01  6.6496e+02  2.0773e+02  2.8405e+01  5.3041e+02  5.8163e+01  3.7744e+02  7.5618e+02  2.7516e+02  8.5520e+02  7.0777e+02  5.1353e+02 -6.1200e+02 -1.5175e+02 -8.3861e+01  3.9298e+01 -5.7079e+02 -9.7410e+02  2.4053e+03 -2.1473e+03  1.2104e+03 -1.3560e+03 -6.3290e+02 -9.7256e+02  3.4607e+04 -9.8622e+04 -4.8045e+03 -1.4307e+05  4.0141e+05  1.8777e+04 -3.8832e+01  2.7003e+01 -5.5733e+01  4.5130e+01 -8.6089e+01  2.0416e+01  1.0129e+02  9.3655e+01  1.8851e+01
 -1.2767e+02  1.6205e+02 -9.5455e+01 -1.2018e+02 -4.1554e+01  1.9849e+01 -3.8123e+02  3.4444e+02  3.1058e+01 -1.8441e+02 -1.3163e+02  6.2065e+01 -1.4773e+03 -2.2691e+02  1.0157e+02  4.1027e+02 -5.5552e+02  7.7499e+01  3.4810e+02  3.3357e+02  5.3063e+02 -4.2245e+03  9.3324e+03  3.6598e+02  1.0750e+03 -7.4922e+02 -6.2709e+02  1.4508e+03 -1.1962e+04 -7.2809e+03  9.9825e+03  1.8777e+04  2.9732e+04  3.7226e+01 -7.5233e+01  4.0078e+01  4.4521e+01  8.0101e+01 -7.7044e+01 -1.5952e+02  1.0885e+02 -2.8925e+02
 -3.1019e+02  1.3869e+02  7.9162e+02 -1.0499e+03 -4.4278e+01 -8.7975e+02  3.2446e+00 -1.7801e+02  2.6096e+02  8.2575e+01  2.4500e+02  2.1768e+01 -1.7329e+02 -5.7870e+00 -4.5460e+01  2.8774e+01  3.3452e+01  7.1825e+01  1.4882e+02 -1.9131e+01  1.7627e+02 -1.6637e+02  5.5876e+01 -7.0441e+00  1.1029e+02 -2.6085e+01  1.1391e+01  8.1507e+01 -1.7111e+01  2.5672e+01 -5.7597e+01 -3.8832e+01  3.7226e+01  2.9208e+03 -5.5495e+03 -5.1127e+03 -2.6649e+03 -9.7937e+02  9.9963e+03 -6.5626e+03  2.2572e+04  7.7662e+03
  6.2403e+01  4.1850e+02 -3.5802e+02  1.4636e+02 -2.4676e+03  9.6027e+02 -6.7391e+01 -7.5610e+01  2.2839e+02  3.6354e+02 -2.4796e+02 -3.9108e+02  2.3603e+01 -2.8277e+01 -9.4348e+00  7.9090e+01  1.6317e+01  8.0661e+01 -2.7671e+01 -1.3097e+01 -4.7142e+01 -7.3973e+01 -1.9240e+02 -1.6166e+02  6.3838e+00  4.3322e+01  2.1234e+02  5.8490e+01  4.9099e+00  5.9986e+01 -9.8882e+00  2.7003e+01 -7.5233e+01 -5.5495e+03  3.6641e+04 -6.2866e+03 -2.9899e+03 -3.2645e+04  4.9478e+04  2.4297e+04 -1.1155e+05 -2.4349e+04
  8.2553e+02 -4.1536e+02 -1.0522e+03 -8.1041e+02  1.0654e+03  2.8076e+02  2.2989e+02  2.9299e+02 -7.3517e+02 -6.1968e+00 -1.6384e+02 -4.5961e+02  7.5103e+01 -3.9029e+00  1.5350e+02  1.1044e+02  2.8973e+02  8.4389e+01  2.4544e+01  3.8858e+01 -2.1405e+02  1.7224e+02 -1.2311e+02  1.7840e+02 -2.2822e+01  1.1969e+02 -1.3562e+02 -1.2152e+02  4.6607e+01 -6.7493e+01  7.9429e+01 -5.5733e+01  4.0078e+01 -5.1127e+03 -6.2866e+03  2.8929e+04  1.1935e+04  3.6492e+04 -9.5516e+04  5.4499e+03 -1.1591e+04 -1.5141e+04
 -2.6755e+02  2.7632e+02  7.2539e+02  1.5966e+03 -2.6073e+03 -1.9419e+03 -3.2897e+01  7.1505e+01  1.4968e+02  1.3722e+02 -6.0459e+01 -1.1665e+02  5.4266e+01 -2.5071e+01 -2.6977e+01 -2.0347e+01 -4.6756e+01 -2.0310e+01 -6.3823e+01  4.2919e+01 -1.6842e+01  1.1326e+02  5.0120e+01  7.5199e+01  1.0087e+00 -4.3512e+01 -1.0372e+01 -7.7307e+01 -5.9179e+00 -5.5687e+01  4.0404e+01  4.5130e+01  4.4521e+01 -2.6649e+03 -2.9899e+03  1.1935e+04  8.6984e+03  8.9723e+03 -4.0140e+04  9.8416e+02  4.5744e+03 -8.1116e+03
  3.8872e+02 -2.2424e+02 -3.3343e+02 -2.3925e+03  1.3589e+03  2.8159e+03 -2.2394e+02  4.7208e+02 -1.4421e+02 -2.7271e+02  1.1985e+02  1.0823e+02  2.0699e+01  1.1805e+00  5.8252e+01 -7.4502e+01  6.7479e+01  5.8406e+01  2.4397e+01  5.7491e+01 -9.5705e+00  6.4720e+01  1.0578e+02  2.6912e+02 -1.9679e+01 -5.6242e+01 -3.5951e+01 -7.9127e+01  1.7071e+01 -1.1689e+02  1.5669e+01 -8.6089e+01  8.0101e+01 -9.7937e+02 -3.2645e+04  3.6492e+04  8.9723e+03  1.4972e+05 -1.8898e+05 -3.4972e+03 -2.1034e+04  4.1419e+04
