  2.4940e+02 -4.5266e-02 -1.4517e-01  9.8939e-02 -5.1481e-02  7.8513e-02  8.5848e-02 -4.1266e-01 -3.6692e-01  2.0060e-01  3.1150e-01 -4.6038e-01  2.9234e-02  3.1065e-02  8.5219e-02  5.6512e-02 -3.5506e-02  1.2291e-01 -5.9921e-02  7.8232e-02  1.2370e-01  6.9274e-02  2.1277e-02  8.6014e-02  3.4879e-02 -8.2706e-02  1.9250e-01 -3.2408e-02  5.5018e-03 -1.0302e-01  3.4923e-04 -8.7435e-02 -1.2949e-01 -1.0907e-01  7.6606e-02 -3.6509e-02 -1.2590e-01  3.7135e-02 -1.8878e-01 -2.0834e-01  1.7542e-01 -4.2071e-02  3.6368e-02
  2.7882e+02  7.8167e-02 -2.2199e-03 -8.8813e-02  1.6606e-01  3.6709e-01 -8.8450e-02 -2.5010e-01 -2.0841e-01  1.2636e-01  3.7314e-01 -2.8721e-01 -3.7673e-01  6.2258e-03  2.9965e-03 -2.4442e-02  5.2416e-03  2.8107e-02  7.1472e-02 -7.1699e-02 -4.9592e-02 -4.7845e-02  1.3803e-02  4.7992e-03 -8.8392e-03 -7.5630e-03 -5.9150e-03  9.5345e-03 -4.9220e-03 -4.9900e-03  4.7990e-03 -3.2317e-02 -1.6412e-02  3.4284e-02 -6.7928e-02  3.5848e-02  8.5503e-02  8.2985e-02 -2.2381e-01 -3.5575e-02 -3.2167e-01 -6.7613e-02  3.6229e-01
  3.0938e+02 -4.0098e-02  6.3152e-02  4.7497e-02 -9.4254e-02  1.9923e-01  2.3080e-02 -7.0983e-02  3.6989e-02  1.8763e-01 -9.8584e-03  2.9602e-02 -1.9369e-02  9.3331e-03 -1.8418e-02 -5.8287e-03  2.3326e-02 -3.6462e-02 -2.2440e-02  6.2805e-02 -1.8631e-02  1.7319e-02 -6.1570e-03 -2.7492e-02 -1.0774e-02  1.7784e-02 -5.6919e-02  1.0887e-02 -3.8166e-03  2.0534e-02  1.5953e-04  9.5408e-03  2.2392e-02  4.4808e-02 -4.8059e-02  1.0161e-02 -7.2975e-02  5.8199e-01 -2.0624e-01 -1.1935e-01  5.5781e-01  5.8500e-02  4.0892e-01
  3.3736e+02 -7.2516e-02  7.0858e-02  9.2426e-02 -1.3711e-01  2.6856e-01  5.0223e-02 -1.4517e-01  1.7639e-02  2.9274e-01 -2.2621e-03 -8.1526e-04  2.9169e-03  9.9465e-03 -2.7590e-02 -4.3286e-04  2.1121e-02 -5.0329e-02 -3.7785e-02  9.8255e-02 -3.8107e-02  3.9725e-02 -4.7637e-03 -3.4221e-02 -2.8768e-02  2.7675e-02 -7.5242e-02 -6.5317e-04 -2.5679e-02  5.1339e-02  1.2973e-02  5.1711e-02  7.6224e-02  5.7769e-02  1.2046e-01  1.8603e-02 -7.9341e-02 -1.5797e-01 -2.6263e-01 -2.5558e-01 -7.2622e-01 -1.7498e-01 -2.2851e-02
  4.4414e+02  4.7727e-02  3.5736e-02  6.1475e-02  7.6504e-02  2.3674e-01  5.7761e-02 -2.1378e-01 -1.3057e-01  2.4606e-01  2.9695e-01 -2.0107e-01 -1.2789e-01  4.5217e-02 -9.5032e-03  1.8536e-02  6.8933e-02 -1.8030e-02  8.0520e-02  7.8831e-02 -9.8055e-02  5.1270e-02 -1.9691e-02 -1.5948e-02 -7.1285e-02 -2.0492e-02 -4.5717e-02 -3.9623e-02 -6.7641e-02  9.0234e-02 -1.0274e-02 -3.8880e-03  1.0594e-01  1.1949e-01  2.2179e-03 -7.5889e-02  2.0798e-02 -3.2084e-01  3.2205e-01  1.9455e-01  4.1374e-01  8.7410e-02 -3.8601e-01
  4.9330e+02 -1.5068e-01  1.5918e-01 -6.8961e-02 -1.3489e-01  3.7588e-01 -7.7173e-02 -3.1742e-01  4.8555e-02  1.7709e-01  9.1815e-03  9.9296e-04 -2.4869e-01 -7.9265e-02  6.9898e-02 -6.5805e-02 -1.6075e-01  1.6974e-01 -7.2791e-03 -1.2831e-01  8.5504e-03 -7.4149e-02  7.8036e-02  5.1497e-02  1.9689e-02  1.0431e-01 -3.0877e-02  1.0503e-01  7.4870e-02 -1.8133e-01  1.1975e-02 -2.0170e-01 -2.7233e-01 -1.3757e-01  1.5907e-02 -5.6330e-02  1.2623e-02 -2.6719e-01  2.2768e-01  1.3007e-01  2.1306e-01  4.5717e-02 -3.1227e-01
  5.4652e+02 -7.5942e-03 -2.3710e-02  1.6591e-02 -6.1637e-02 -1.0431e-01  4.9067e-05  8.6520e-02  3.3515e-02 -2.4286e-02 -7.8037e-02  4.9807e-02  1.2613e-01  1.6861e-02 -1.3507e-02 -1.4967e-02 -1.8174e-01  2.6809e-01  2.8088e-01 -1.1924e-01 -4.4488e-01  1.3758e-02  1.4634e-01  5.8185e-02 -1.4922e-01 -5.8957e-02 -4.1083e-03  3.4564e-02 -7.9021e-03  7.8410e-03  1.7750e-02 -4.4064e-01 -1.7636e-01  5.1779e-01  4.7715e-04  1.0217e-02 -2.7899e-03  4.5641e-02 -4.2072e-02 -2.5528e-02 -3.5033e-02 -7.7275e-03  4.9671e-02
  6.3113e+02 -8.4914e-02  4.9887e-02 -6.8023e-02 -1.3816e-01  2.8317e-01 -1.0402e-01  3.6638e-02  9.9251e-02  2.9525e-01 -1.7330e-01  1.0792e-01 -2.6433e-01  2.5049e-03 -2.2835e-01 -1.0131e-01 -2.6882e-03 -2.3329e-01 -1.2853e-01  2.0240e-02 -1.4679e-01 -1.1272e-01  9.2020e-02 -1.2177e-01  7.3040e-02 -1.6945e-01  1.7615e-01 -9.8943e-02  1.6147e-01  4.4253e-02  1.6800e-01  4.0130e-01  1.1989e-01  3.6342e-01  2.0047e-03 -2.2070e-02  1.1209e-02 -8.8267e-02  7.9939e-02  5.3708e-02  9.3299e-02  1.8062e-02 -9.4933e-02
  6.7221e+02  9.5065e-04 -2.4832e-03 -1.5901e-03 -4.4468e-02 -3.0421e-02 -1.7330e-02  2.3729e-02  1.0111e-02  3.1066e-03 -5.6829e-03  1.0695e-02  6.8610e-02  2.5551e-02  5.9952e-03 -2.9865e-02 -8.6471e-02  1.6178e-01  1.2508e-01 -3.7933e-02 -2.3305e-01 -7.9369e-03  8.4119e-02  3.6590e-02 -8.5850e-02 -4.4425e-02 -1.5397e-02  4.2519e-02 -6.7304e-02 -2.7488e-02  7.3355e-02  6.0653e-01  2.5541e-01 -6.4772e-01 -2.3976e-03  2.5679e-03  1.3054e-03  1.1098e-02 -1.1948e-02 -5.3485e-03  2.5447e-02  4.7361e-03  2.1708e-02
  8.5774e+02 -4.9509e-02  4.7271e-02 -3.3826e-02  1.8586e-02 -1.8600e-01  1.9300e-02 -3.0387e-01 -7.3657e-02 -4.4031e-01  1.5174e-01 -1.0160e-01  1.5042e-01 -7.1072e-03  2.4037e-01  9.5985e-02 -5.1480e-02  2.9023e-01  9.0231e-02 -1.0583e-01  2.4560e-01  5.6140e-02  3.1033e-02 -1.5781e-01 -3.8031e-02 -7.2987e-02 -1.0943e-01 -1.1633e-01  9.4630e-02 -1.4740e-02  8.4972e-02  3.8171e-01  7.3315e-02  3.8349e-01 -2.3081e-03  6.4506e-03  3.6579e-05  1.9445e-02 -1.8096e-02 -1.0180e-02 -1.4143e-02 -1.3574e-03  2.7942e-02
  9.4098e+02 -9.5661e-03 -1.1121e-02  1.8105e-02  3.6622e-01  7.0845e-02  1.7411e-01  9.1255e-02  6.2457e-02 -1.9329e-01 -1.3107e-01  4.1232e-02 -4.4412e-01 -8.1569e-02 -2.4610e-02  9.2631e-02 -8.8219e-02 -1.6091e-01 -4.6930e-01  3.5566e-01  3.1600e-01  2.1334e-01  9.3889e-02  3.8489e-02 -1.0107e-01 -2.3954e-02 -1.3584e-02  1.8964e-02 -1.1029e-02 -7.0975e-03  1.9253e-02 -1.1034e-03 -2.9476e-03  1.4261e-02 -3.2737e-03 -6.7200e-04 -4.1638e-03 -5.2164e-03  2.3622e-03 -2.4836e-04  5.8569e-03 -8.8667e-04  1.3761e-02
  1.0395e+03 -1.4843e-01  4.8626e-02 -1.4003e-01 -6.0659e-02 -1.5053e-01 -8.6094e-02 -3.5616e-01 -4.5215e-02 -4.4324e-01  2.2234e-02 -8.9550e-02  2.5323e-04  1.7714e-01 -8.3624e-02  1.5741e-01  3.7864e-01 -2.6682e-01  2.4288e-01  3.3350e-01 -2.3770e-01  2.5958e-01  3.2634e-03  2.1151e-02 -7.6321e-04  1.6812e-02  3.0947e-02  3.2404e-02 -3.5326e-02  1.9299e-02 -2.3723e-02 -7.9390e-02  6.1153e-03 -6.9077e-02 -1.6775e-03  4.0429e-03  1.8798e-03  8.9438e-03 -8.9291e-03 -4.3884e-03 -1.2335e-02 -7.5152e-04  1.2915e-02
  1.0973e+03  4.2665e-02  9.8118e-02  7.8010e-02  1.0425e-01 -3.1847e-01  1.2926e-01 -3.2548e-01 -8.2141e-02 -4.5567e-01  3.8283e-01 -1.8090e-01  2.9893e-01 -1.2313e-01 -6.9398e-02 -1.0919e-01  1.6241e-01 -3.4406e-01  5.8463e-03  8.3505e-02 -1.1441e-01 -1.7241e-02 -2.1386e-04  3.4435e-02 -2.4617e-02 -9.1843e-03  2.4600e-03 -1.6914e-03  4.8429e-02  2.2124e-03  5.0597e-02 -1.6158e-01 -6.5122e-02 -1.6516e-01 -1.6828e-04  7.2186e-03 -4.1910e-03  2.8712e-02 -2.8372e-02 -2.0034e-02 -1.8927e-02 -2.2167e-03  2.3780e-02
  1.1374e+03 -3.5054e-02 -8.7801e-04  5.9644e-02  3.1674e-01  6.8977e-03  2.0437e-01  4.5725e-02  7.1327e-02 -3.2387e-01 -4.4129e-02 -3.5622e-02 -3.6635e-01  5.7855e-02  2.2078e-02 -8.3670e-02 -2.8354e-01  3.8395e-01 -3.7209e-02  2.8554e-01 -5.0098e-01  1.2372e-01 -7.7586e-02 -2.8239e-02  7.6249e-02  1.2019e-02  5.1152e-03 -1.4378e-02  1.5921e-02  5.0440e-03 -1.7640e-03 -1.5838e-02 -5.1621e-03 -4.2904e-02 -9.1860e-04  4.2293e-04 -3.4397e-03 -1.2435e-03  3.1738e-04 -5.0817e-04 -1.0117e-02 -3.1125e-03  1.3191e-02
  1.1762e+03 -3.2764e-03 -5.0332e-02 -2.9515e-02 -4.7325e-02  1.0845e-01 -6.6513e-02  1.1493e-01  7.1746e-03  1.9902e-01 -1.4056e-01  6.2373e-02 -6.2694e-02  2.7012e-02  3.8573e-02  3.7797e-02  9.6529e-02 -1.2521e-02  8.4295e-02  6.8404e-02 -2.9421e-02  7.5911e-02 -8.1528e-02  5.3582e-02 -5.0072e-02 -4.2389e-02 -7.5131e-02 -7.2691e-02  1.1792e-01  5.4969e-02  1.3268e-01 -6.0347e-01 -1.8796e-01 -6.3813e-01  5.8779e-04 -1.6340e-03  1.2798e-03 -8.5650e-03 -7.3323e-04 -5.8829e-04  6.6311e-03  6.1266e-04 -7.4274e-03
  1.3316e+03  5.9428e-02  2.8646e-02 -7.9955e-02 -2.0233e-01 -5.1875e-02 -1.9299e-01 -5.8373e-02 -6.0788e-02  2.2312e-01  1.3969e-01  1.2824e-02  3.9165e-01 -5.5429e-02 -1.8683e-02  4.4748e-02 -3.8281e-01  2.0431e-01 -3.4249e-01  4.6391e-01 -2.1441e-01  3.2308e-01 -2.2367e-02 -2.6212e-03  1.6329e-02  2.6121e-03 -1.6138e-04 -3.0605e-03  4.4895e-03 -2.1313e-03 -1.2850e-03  1.2667e-02 -1.5643e-04  2.6996e-02  7.6809e-04  3.1883e-04  2.2902e-03  2.5654e-03 -3.8314e-03 -2.4222e-03  3.7757e-04  8.9967e-04 -1.0628e-02
