0.7	82.09522605479073	66.17701704150001	79.9508272239
0.75	46.864811184734855	39.8765501225	46.3692467859
0.8	24.089995271670062	21.509082341499997	24.0711630379
0.85	10.250758296977827	9.5621535165	10.268727939400002
0.9	2.8269848973457297	2.7535376375	2.8011518702
0.95	0.0	0.0	0.0
0.993	0.22973901427773105	0.17724181709999964	0.33816860549999994
1.0	0.4497533960652358	0.3900590414999998	0.58283171816
1.05	3.212701752943565	3.1602660555	3.5692803147
1.1	7.5814849228672125	7.674544442499999	8.2148713826
1.15	13.032896694834998	13.4061681345	13.9588376299
1.2	19.17981710308925	19.921966752499998	20.3829194939
1.25	25.735945103592805	26.868373148499998	27.1787376569
1.3	32.48936638901436	33.9591385735	34.1219798249
1.35	39.28680121846914	40.964729724499996	41.052183894900004
1.4	46.01491977223019	47.703423049499996	47.8571759769
1.45	52.59864348506592	54.0339319295	54.4612578109
1.5	58.981601591877826	59.84921668649999	60.8162214889
1.55	65.12798623292807	65.07112764850001	66.8944019019
1.6	71.01409821304698	69.64567631150001	72.6832253959
1.65	76.62567939823353	73.5388632585	78.1809272409
1.7	81.97251874061227	76.7330433725	83.3932249479
1.75	87.00269012144757	79.2238044715	88.3307785949
1.8	91.77382214755968	81.01731689450001	93.0072882009
1.85	96.26852321872089	82.1280995785	97.4380950739
1.9	100.49570364898601	82.5771457145	101.6391736859
1.95	104.46383324107775	82.3903549055	105.6264212859
2.0	108.18268212187144	81.5972254295	109.4151719659
