0.7	113.7442391680692	107.5313296934	108.8340238204
0.75	72.14464679083848	69.5530543994	70.0597831254
0.8	43.44346450908268	42.4705305924	42.4569997604
0.85	24.181767521666664	23.8399586704	23.5232974864
0.9	11.836176853698461	11.6967174084	11.2540191364
0.95	4.550094051639382	4.4682088023999995	4.0496206781
1.0	0.9472218234727465	0.9017767573000004	0.63944934698
1.0479	0.0	0.0	0.0
1.05	0.0028807055493889483	0.005173543599999775	0.019101512200000004
1.1	0.9504868782863404	0.9971327549999991	1.39869433475
1.15	3.215285081976657	3.268885836400001	4.1627085723
1.2	6.365764172004606	6.3486635594	7.8333012763
1.25	10.079947962629252	9.8764524124	12.044246086400001
1.3	14.12026054250445	13.5815858224	16.5179932384
1.35	18.315315524012096	17.264868034400003	21.0474790044
1.4	22.545861849812177	20.784073066399998	25.4814742574
1.45	26.733286823871012	24.042202702399997	29.712815667399997
1.5	30.829915198967047	26.977931987400005	33.6689167834
1.55	34.81196024238777	29.557776158400003	37.304068970399996
1.6	38.671531718757464	31.7696575334	40.5931920424
1.65	42.41224483288273	33.6176454254	43.5267929654
1.7	46.04468114357049	35.1176801954	46.1069318574
1.75	49.5823694938485	36.294112846400004	48.3440168244
1.8	53.04143460596752	37.1769136914	50.2542726464
1.85	56.43725685104125	37.7994281694	51.8577538244
1.9	59.78558507344518	38.1965816164	53.176796899399996
1.95	63.100199935559495	38.403455304400005	54.2348279564
2.0	66.39524492550484	38.454172320400005	55.0554580354
