  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  4.1495e+01 -1.9780e-02  6.7919e-02  4.8670e-02 -1.6395e-02  5.6302e-02  4.0343e-02 -1.4275e-03  6.4253e-02  3.4114e-02 -3.1044e-02  4.7257e-02  4.5795e-02 -2.9524e-02  1.0136e-01  7.2632e-02 -1.1538e-01  1.2041e-01  1.0423e-01  3.2023e-02  1.6577e-01  1.0085e-01 -5.1559e-03  1.7678e-02  1.2671e-02  4.0931e-02 -1.4055e-01 -1.0071e-01 -4.0004e-02  1.3730e-01  9.8398e-02 -1.9284e-02  6.6155e-02  4.7417e-02 -1.2253e-01  8.3677e-02 -1.1912e-01 -1.1705e-01 -3.3786e-02 -1.0784e-01 -1.3835e-01  1.8806e-01 -1.4544e-01  5.6835e-02 -1.9515e-01 -1.3984e-01  3.0798e-01 -1.1975e-02 -3.7844e-01 -1.7210e-01 -4.5462e-01  4.4103e-02  1.1016e-01 -4.1140e-02  1.4959e-01  1.4513e-01 -6.2542e-02  3.8805e-02  9.3153e-02 -3.2750e-02  2.5672e-01
  4.2540e+01  1.1951e-02  2.1608e-02 -2.5303e-02  1.9807e-02  3.1009e-02 -3.5226e-02  3.2457e-02  1.3990e-02 -2.0181e-02  2.8842e-02  2.6405e-02 -1.1285e-02 -5.3223e-02  1.4635e-02 -4.2067e-02 -7.2426e-02  3.0828e-02 -6.8583e-02 -7.1419e-02  2.7337e-02 -7.1081e-02 -9.2256e-02 -3.6916e-02  1.4014e-02 -5.9399e-02 -6.6943e-02  6.9294e-02 -1.7028e-01 -4.6584e-02 -4.2250e-03 -1.9435e-01 -8.3042e-02  3.6874e-02  1.5642e-01  2.3522e-01 -3.0954e-02  1.0686e-01  2.1489e-01  6.0954e-02  2.5017e-01  3.3010e-01 -2.8141e-02 -7.3973e-02 -1.6229e-01  1.9642e-01 -8.7389e-02 -1.7629e-01  2.1155e-01 -8.7087e-02 -1.7720e-01  2.1086e-01  2.1744e-01  2.5673e-02 -1.8116e-01  1.8974e-01 -6.9690e-02 -1.4300e-01  3.3655e-01  3.3477e-02 -2.4076e-01
  5.0039e+01  2.7443e-02 -9.4236e-02 -6.7528e-02  2.8127e-02 -9.6587e-02 -6.9212e-02  8.9019e-03 -8.8638e-02 -7.1782e-02  4.3087e-02 -8.9884e-02 -5.6148e-02  1.6522e-02 -5.6731e-02 -4.0650e-02  6.1394e-02 -8.3447e-02 -1.0523e-02 -2.1719e-02 -5.2782e-02 -8.7091e-02 -3.1825e-03  1.0928e-02  7.8343e-03  2.6617e-02 -9.1386e-02 -6.5492e-02 -5.6189e-02  1.9293e-01  1.3827e-01 -6.2417e-02  2.1431e-01  1.5359e-01  9.3603e-02  4.6841e-02 -1.0913e-01  6.5674e-02  1.5855e-02 -5.3748e-02  1.4495e-01  1.4176e-01 -1.1691e-01 -2.7031e-02  9.2799e-02  6.6505e-02 -2.6788e-01 -2.3812e-01  4.0654e-01  2.2006e-01  4.0237e-01 -2.8886e-01 -7.2234e-02 -1.2020e-01  5.6544e-02 -5.0440e-02 -6.8146e-02  1.6259e-02 -1.5069e-01 -1.2204e-01  1.3102e-01
  5.7674e+01  1.0968e-01  1.3263e-01 -1.4050e-01  1.1940e-01  1.4257e-01 -1.5043e-01  1.1019e-01  1.1488e-01 -9.8081e-02  1.1475e-01  9.9234e-02 -1.0929e-01  2.3861e-02  1.2293e-01 -1.6185e-01  4.4022e-03  1.4280e-01 -1.9785e-01  4.3025e-03  1.4313e-01 -1.9762e-01 -2.1767e-02  6.3083e-02 -9.6871e-02  1.8023e-02  2.7631e-02 -3.1239e-02 -1.1104e-01  5.2560e-02 -1.1845e-01 -1.3850e-01  1.1276e-02 -7.2002e-02  2.7374e-02 -1.8398e-01  6.4442e-02  1.7127e-02 -2.1715e-01  8.9750e-02  4.7983e-02 -2.9547e-01  9.3358e-02 -1.3619e-02 -1.3731e-01  1.8608e-01 -4.0632e-02 -1.6700e-01  2.1804e-01 -4.0233e-02 -1.6836e-01  2.1710e-01 -2.5762e-02 -1.5952e-03  1.9516e-01 -4.0398e-02 -1.9684e-02  2.3127e-01 -4.0424e-02  7.9953e-03  3.1085e-01
