  1.7850e+04 -2.5249e+04 -1.6292e+04 -1.6957e+03 -1.6662e+03  6.3578e+02  2.3387e+04 -6.7766e+03 -1.6552e+04 -6.3205e+04  9.9621e+04  5.5069e+04 -5.0194e+03  2.6837e+03  3.7263e+03  1.2884e+02 -4.6785e+02  8.7957e+02  5.8259e+02 -2.6506e+03  4.6456e+03 -1.3017e+03  3.9838e+01  1.3464e+02  4.3179e+02 -2.3557e+02 -1.6625e+02  4.1903e+02 -7.9680e+01  1.3113e+02 -4.6099e+02  1.2015e+02 -1.3589e+01 -4.3139e+02 -8.8006e+02  3.5955e+02 -5.9759e+02  1.5606e+03  2.0376e+03 -2.6094e+03  5.5710e+02 -1.0758e+02 -8.9637e+01 -1.1827e+02 -1.4482e+02  2.6489e+01  3.7444e+02  3.4536e+02 -1.6047e+02  2.0815e+02  6.8652e+01 -3.8113e+02 -3.2236e+02 -6.4528e+01 -4.2606e+01  7.8451e+01 -1.3572e+02  1.2555e+02  2.7811e+02  7.4573e+01
  2.8839e+04 -1.6479e+04 -3.9812e+04 -1.3274e+04  9.2369e+03  1.4685e+04  5.0396e+03 -3.4634e+02 -4.8463e+03 -1.0814e+05  5.5069e+04  1.6285e+05  4.4406e+03 -3.0191e+03 -5.2501e+03  5.8765e-02 -1.7727e+02  9.6364e+02  5.1431e+02  3.5618e+03 -1.4787e+03  4.4809e+02  1.0642e+03 -1.2602e+03  5.2224e+01 -3.3409e+02  5.0658e+02  4.4606e+01 -3.5807e+02  4.6959e+02 -4.6004e+02  8.4215e+01 -7.5825e+01 -1.3553e+03  3.4469e+02 -1.5791e+03 -9.4310e+02  2.6964e+03  3.6296e+03  2.5292e+02 -4.2692e+02 -1.7612e+03 -3.8427e+02 -1.9905e+02 -3.4537e+02 -1.5965e+02  3.3281e+02  3.4058e+02 -9.2049e+01  2.8807e+02  2.7940e+01 -2.6479e+02  1.5033e+02  4.0518e+01  3.4398e+02 -2.8413e+02 -1.2404e+01  1.4808e+02 -2.8329e+02  1.5616e+02
 -6.3266e+03 -1.0427e+03  1.5219e+03  2.1652e+03  5.4411e+03 -6.4313e+03 -1.5091e+03 -1.1041e+03  2.5235e+03 -1.2778e+03 -5.0194e+03  4.4406e+03  4.4027e+04  6.1058e+02 -2.8678e+03 -2.1234e+04 -2.0879e+04 -8.5558e+03 -5.0494e+04  2.2520e+04  3.0020e+04 -1.2313e+04  1.1399e+03 -3.6524e+03 -3.1999e+03 -8.7555e+02 -7.2088e+02 -1.4187e+02  1.5934e+02 -5.1819e+02  4.2837e+02 -4.0491e+02  7.6133e+01 -4.4629e+00  5.6590e+00 -8.2314e+01 -1.1862e+02  1.1761e+02  6.8553e+01  4.0761e+01 -5.0630e+01  4.7138e+01 -9.9744e+01 -6.7542e+00 -3.5071e+00  1.1536e+01 -4.3447e+01 -4.1604e+01 -4.1837e+01  2.4035e+01 -3.5353e+00 -2.9895e+01  4.6375e+01  6.6498e+00 -7.9422e+00 -1.0210e+02 -1.0813e+02  3.2483e+01  2.0478e+01  4.1868e+01
 -7.8363e+02 -9.7659e+03  4.2511e+03  2.2201e+02 -1.2139e+03  8.1895e+02 -1.5757e+03 -5.4126e+03  7.3943e+03 -8.1249e+02  2.6837e+03 -3.0191e+03  6.1058e+02  4.6493e+04  3.7293e+03 -2.2319e+04 -7.3131e+04 -2.4583e+04  2.1378e+04 -2.7255e+04 -1.7367e+04  1.8360e+03 -6.8313e+03  1.7580e+02 -1.8756e+03  8.5543e+02  2.4868e+02  1.2034e+03  5.4161e+01  1.2313e+03  6.8317e+01  3.5067e+02  1.8147e+03  6.4778e+01 -1.4339e+02  9.0739e+00  1.4320e+02  5.2767e+01 -8.4189e+01  5.9213e+01  4.4981e+01 -8.0608e+01 -9.8626e+01 -7.0446e+01 -3.6568e+01 -7.4711e+01  8.1307e+01 -2.0553e+01  4.4853e+01  6.8248e+01  5.4330e+00  3.0229e+01  1.3523e+02  3.4834e+00 -2.8850e+00  4.0394e+00 -5.3077e+01  4.0751e+01 -3.8195e+01  5.2838e+01
  1.1603e+03  4.1458e+03 -1.1804e+04  8.5131e+02  2.9401e+03 -4.4482e+03  4.2669e+02 -8.6919e+02  3.0775e+03  1.3251e+03  3.7263e+03 -5.2501e+03 -2.8678e+03  3.7293e+03  4.2618e+04 -7.5514e+03 -2.1687e+04 -2.3149e+04  3.2619e+04 -1.9213e+04 -3.9766e+04 -4.6237e+03 -1.0711e+02 -8.9698e+03  6.7456e+02  6.5512e+02  9.3995e+02 -1.9751e+03  8.0698e+02 -1.3427e+03 -5.8421e+02  1.6223e+03 -8.6996e+02 -1.0607e+02  7.1560e+01  8.9036e+01 -7.1635e+01 -1.7758e+01  7.7483e+01 -4.0513e+01 -7.6052e+00 -2.9381e+01  1.2469e+02  7.7117e-01 -1.8326e+01 -4.8411e+01 -3.4113e+01  4.1867e+01  1.7846e+01  2.3238e+01  1.0830e+02 -2.9558e+01 -7.6467e+01 -1.6415e+02 -1.4209e+02 -1.7023e+02  1.5537e+01 -5.2044e+01 -7.3047e+01  6.2073e+01
 -6.4058e+02 -2.4126e+02 -5.0814e+02  6.2753e+02 -4.1692e+02  4.2152e+02  1.3302e+03 -1.1407e+03  3.6559e+00 -3.9317e+01  1.2884e+02  5.8765e-02 -2.1234e+04 -2.2319e+04 -7.5514e+03  7.4763e+04  8.1140e+04  2.8614e+04  9.1901e+03  2.0181e+04  7.0747e+03 -2.1771e+03 -7.5784e+03 -2.6007e+03 -9.3136e+02  7.2487e+02  1.5092e+01  7.0487e+01  2.9018e+02  1.6199e+02 -5.2608e+01  5.9368e+02  5.6792e+02  1.5467e+02  5.5125e+01 -1.7981e+02  6.1734e+01 -2.6567e+02  2.9945e+00 -6.7517e+01 -1.6202e+01  2.2095e+02 -2.5693e+01 -5.2087e+01  1.9440e+01  1.2392e+02  3.3133e+01 -2.2316e+01  1.1154e+02 -1.9417e+01  6.5293e+01 -2.1100e+01 -9.8847e+00 -3.4300e+01  1.2212e+02 -3.0822e+01  5.6272e+01  4.1283e-01 -1.3896e+02 -9.7008e+00
 -8.2479e+02 -4.8832e+03 -3.6997e+02 -8.1344e+02  6.1000e+02 -5.5080e+02 -1.0837e+03  2.5210e+02  3.1552e+03 -2.4449e+02 -4.6785e+02 -1.7727e+02 -2.0879e+04 -7.3131e+04 -2.1687e+04  8.1140e+04  2.7275e+05  7.6884e+04 -5.3200e+03 -7.5193e+03 -2.1795e+03 -1.2190e+02  1.7908e+03 -2.0921e+02  5.4352e+02 -4.6398e+01 -5.5628e+01 -4.1698e+01 -3.0570e+02  2.9314e+02  1.5682e+02  3.8556e+02 -1.6225e+02  1.4060e+02  5.7205e+01 -9.9924e+01 -2.0771e+02 -1.6360e+02 -2.2989e+01 -1.7834e+02 -6.1081e+01  1.4510e+02 -1.0753e+02  1.5811e+02 -1.5731e+02  1.9185e+02 -4.3371e+01  2.8200e+02  3.8202e+00 -2.1500e+02  6.9012e+01 -7.9013e+01 -2.1531e+02 -1.3183e+02  8.9867e+01  1.7222e+02  8.9986e+01 -9.4065e+00  7.8230e+01  7.2905e+00
  3.2718e+03  8.6728e+03  1.7649e+03  8.8449e+02 -7.0580e+02  1.1626e+03  2.9996e+02  2.0468e+03 -5.1234e+03 -1.1126e+03  8.7957e+02  9.6364e+02 -8.5558e+03 -2.4583e+04 -2.3149e+04  2.8614e+04  7.6884e+04  8.2600e+04 -7.4000e+03 -1.5227e+04 -3.8424e+03 -3.3836e+02 -4.1705e+03 -4.8441e+02 -6.5520e+02  3.0885e+02 -6.6349e+00 -9.1350e+01  5.9355e+02 -4.5336e+02  3.3476e+02 -3.7447e+02  6.8674e+02  4.8369e+00 -6.4837e+01 -6.5950e+01 -5.3121e+01 -5.7524e+01  7.8177e+01 -7.2385e+01 -1.2195e+01  5.0876e+01 -1.1814e+01 -9.4339e+01 -1.1673e+01 -5.3375e+01  9.8825e+01 -1.8168e+00 -1.3146e+02  2.6596e+01 -1.7277e+00  1.4503e+01 -2.5230e-01  1.6440e+02  1.0737e+02  2.4532e+02 -2.8639e+01  2.1596e+01  1.2715e+02 -8.5741e+01
  4.8209e+01  4.0278e+01 -2.9259e+02  4.4619e+02 -1.6548e+02  6.0096e+02 -2.5838e+02 -3.6279e+02 -1.9784e+02  5.8822e+02  5.8259e+02  5.1431e+02 -5.0494e+04  2.1378e+04  3.2619e+04  9.1901e+03 -5.3200e+03 -7.4000e+03  1.8245e+05 -7.7788e+04 -1.1818e+05 -5.1460e+03  3.3203e+03  5.0195e+03 -4.6290e+02 -4.6473e+02 -8.5159e+02  1.6662e+02 -1.8685e+02 -2.1783e+02  4.6014e+02 -6.7150e+02 -2.6427e+02 -8.0392e+01  3.8035e+01  5.4102e+01  2.0784e+02 -3.0811e+01 -1.7620e+01 -2.7887e+01  4.2114e+01  4.6560e+01 -7.4493e+01  1.8194e+01 -2.0231e+01  4.9018e+01 -2.7852e+01  1.2671e+02  1.8499e+02 -2.3032e+01  3.7446e+01  1.3390e+02  2.4838e+02 -7.4485e+01 -1.4064e+02  5.2685e+01  2.7615e+02 -7.4627e+01 -2.7897e+02  9.2358e+01
 -5.5024e+03  2.0907e+03  4.5806e+03 -3.9843e+02  4.5944e+02 -6.5611e+02  4.9237e+02  1.2725e+03  5.3972e+02  5.8599e+02 -2.6506e+03  3.5618e+03  2.2520e+04 -2.7255e+04 -1.9213e+04  2.0181e+04 -7.5193e+03 -1.5227e+04 -7.7788e+04  9.4642e+04  6.2193e+04 -3.3857e+02  1.1318e+02 -7.5809e+02  1.0594e+02  1.8137e+01  3.9227e+01  8.0467e+01 -2.2055e+02  4.8446e+02 -2.5088e+02  8.4922e+01 -6.3349e+02 -1.5388e+01  1.0065e+02 -9.1014e+01 -1.6033e+02  2.0717e+01  2.3514e+02 -6.3554e+01 -2.3965e+01  1.8643e+02  4.9588e+01 -4.7386e+01  4.5584e+00  1.5135e+02  4.4439e+01  2.3312e+01 -4.0596e+00  1.0219e+02  4.2926e+01  4.3090e+01 -2.6733e+01 -4.6211e+01  9.1310e+01  1.0232e+02  1.3055e+01  8.3094e+01  2.7289e+01  3.4021e+00
