2.388481613889979413e-02 0.000000000000000000e+00
7.165444841669937892e-02 0.000000000000000000e+00
1.194240806944989741e-01 0.000000000000000000e+00
1.671937129722985693e-01 0.000000000000000000e+00
2.149633452500981368e-01 0.000000000000000000e+00
2.627329775278977042e-01 0.000000000000000000e+00
3.105026098056973272e-01 0.000000000000000000e+00
3.582722420834969501e-01 0.000000000000000000e+00
4.060418743612964620e-01 0.000000000000000000e+00
4.538115066390960850e-01 0.000000000000000000e+00
5.015811389168957080e-01 0.000000000000000000e+00
5.493507711946952199e-01 0.000000000000000000e+00
5.971204034724948428e-01 0.000000000000000000e+00
6.448900357502944658e-01 0.000000000000000000e+00
6.926596680280940888e-01 0.000000000000000000e+00
7.404293003058936007e-01 0.000000000000000000e+00
7.881989325836932236e-01 0.000000000000000000e+00
8.359685648614927356e-01 0.000000000000000000e+00
8.837381971392923585e-01 0.000000000000000000e+00
9.315078294170919815e-01 0.000000000000000000e+00
9.792774616948916044e-01 0.000000000000000000e+00
1.027047093972691227e+00 0.000000000000000000e+00
1.074816726250490628e+00 0.000000000000000000e+00
1.122586358528290251e+00 0.000000000000000000e+00
1.170355990806089874e+00 0.000000000000000000e+00
1.218125623083889497e+00 0.000000000000000000e+00
1.265895255361689120e+00 0.000000000000000000e+00
1.313664887639488743e+00 0.000000000000000000e+00
1.361434519917288366e+00 0.000000000000000000e+00
1.409204152195087767e+00 0.000000000000000000e+00
1.456973784472887390e+00 0.000000000000000000e+00
1.504743416750687013e+00 0.000000000000000000e+00
1.552513049028486636e+00 0.000000000000000000e+00
1.600282681306286259e+00 0.000000000000000000e+00
1.648052313584085882e+00 0.000000000000000000e+00
1.695821945861885283e+00 0.000000000000000000e+00
1.743591578139684906e+00 0.000000000000000000e+00
1.791361210417484529e+00 0.000000000000000000e+00
1.839130842695284151e+00 0.000000000000000000e+00
1.886900474973083774e+00 0.000000000000000000e+00
1.934670107250883397e+00 0.000000000000000000e+00
1.982439739528683020e+00 0.000000000000000000e+00
2.030209371806482643e+00 0.000000000000000000e+00
2.077979004084282266e+00 0.000000000000000000e+00
2.125748636362081889e+00 0.000000000000000000e+00
2.173518268639881068e+00 0.000000000000000000e+00
2.221287900917680691e+00 2.826644053514238569e-05
2.269057533195480314e+00 1.404788761689906374e-03
2.316827165473279937e+00 1.460174985266784499e-02
2.364596797751079560e+00 5.490436076511388125e-02
2.412366430028879183e+00 9.987786764372551251e-02
2.460136062306678806e+00 9.827868043722316760e-02
2.507905694584478429e+00 5.153798769609842928e-02
2.555675326862278052e+00 1.463721623560344798e-02
2.603444959140077675e+00 5.289024354471830863e-02
2.651214591417877298e+00 1.488990754740628641e-01
2.698984223695676921e+00 1.063556824878734292e-01
2.746753855973476099e+00 2.218915582008677140e-02
2.794523488251275722e+00 1.056524881134284334e-03
2.842293120529075345e+00 5.066626133657597147e-06
2.890062752806874968e+00 0.000000000000000000e+00
2.937832385084674591e+00 0.000000000000000000e+00
2.985602017362474214e+00 0.000000000000000000e+00
3.033371649640273837e+00 0.000000000000000000e+00
3.081141281918073460e+00 0.000000000000000000e+00
3.128910914195873083e+00 0.000000000000000000e+00
3.176680546473672706e+00 0.000000000000000000e+00
3.224450178751472329e+00 0.000000000000000000e+00
3.272219811029271952e+00 0.000000000000000000e+00
3.319989443307071575e+00 0.000000000000000000e+00
3.367759075584871198e+00 0.000000000000000000e+00
3.415528707862670377e+00 0.000000000000000000e+00
3.463298340140470000e+00 0.000000000000000000e+00
3.511067972418269623e+00 0.000000000000000000e+00
3.558837604696069246e+00 0.000000000000000000e+00
3.606607236973868869e+00 2.453313706823678637e-05
3.654376869251668492e+00 4.000021333162667725e-02
3.702146501529468114e+00 2.617789724348871805e-01
3.749916133807267737e+00 3.152588112628432193e-02
3.797685766085067360e+00 3.733303466905598054e-06
3.845455398362866983e+00 0.000000000000000000e+00
3.893225030640666606e+00 0.000000000000000000e+00
3.940994662918466229e+00 0.000000000000000000e+00
3.988764295196265852e+00 0.000000000000000000e+00
4.036533927474065919e+00 0.000000000000000000e+00
4.084303559751864654e+00 0.000000000000000000e+00
4.132073192029665165e+00 0.000000000000000000e+00
4.179842824307463900e+00 0.000000000000000000e+00
4.227612456585264411e+00 0.000000000000000000e+00
4.275382088863063146e+00 0.000000000000000000e+00
4.323151721140861881e+00 0.000000000000000000e+00
4.370921353418662392e+00 0.000000000000000000e+00
4.418690985696461127e+00 0.000000000000000000e+00
4.466460617974261638e+00 0.000000000000000000e+00
4.514230250252060372e+00 0.000000000000000000e+00
4.561999882529860884e+00 0.000000000000000000e+00
4.609769514807659618e+00 0.000000000000000000e+00
4.657539147085460129e+00 0.000000000000000000e+00
4.705308779363258864e+00 0.000000000000000000e+00
4.753078411641059375e+00 0.000000000000000000e+00
