 -2.4332e+04 -5.5131e+04  2.3773e+04 -1.8773e+03 -1.7505e+03 -2.4524e+03  5.9081e+03  1.1074e+04 -6.3285e+03  9.2156e+04  2.2220e+05 -7.9819e+04 -3.5642e+03 -6.7819e+03  2.4717e+03  6.0451e+02  8.5516e+02  4.8579e+02  7.3906e+02 -2.0611e+03 -2.9454e+03 -8.7792e+01 -3.0103e+02 -1.1008e+03 -1.7571e+02 -1.2533e+02  5.1625e+02  2.1638e+02  2.6150e+01  6.8628e+02 -6.7287e+02  4.6325e+02 -1.9720e+03  4.8395e+02 -4.1618e+01 -1.1483e+03 -6.9228e+02 -1.3473e+03 -2.2555e+03  2.8624e+03  9.8737e+02  1.8448e+03 -3.4946e+01  1.4942e+02 -9.6095e+01 -2.3833e+01 -9.4642e+01 -9.9162e+01  3.4009e+02 -3.2427e+00  3.7624e+01  4.3452e+02 -2.8993e+01 -4.6088e+01  4.7832e+01 -7.7114e+01  1.1929e+02  5.3954e+01 -3.6902e+01 -2.6224e+01  1.1519e+02 -8.4357e+01  2.1426e+02 -1.2106e+02  7.3088e+01 -2.1929e+02 -1.6627e+02  7.7389e+01 -2.1757e+02
  1.3499e+04  2.2215e+04 -2.7200e+04  1.6728e+04  1.8317e+04 -6.9407e+03 -1.9465e+02  3.4758e+03 -3.4168e+03 -4.9929e+04 -7.9819e+04  1.0708e+05 -3.5866e+03 -4.1660e+03  3.1489e+03 -3.0989e+02 -4.6750e+02 -4.1434e+02  6.9053e+02 -3.4621e+03 -3.1307e+03  5.5332e+02 -2.0490e+03  8.4555e+02  4.1166e+02  8.2739e+02 -2.8226e+02 -2.2765e+02  5.0935e+02 -3.0536e+02  1.5886e+01 -1.7339e+02  2.8824e+02 -1.2060e+03 -1.0268e+03 -1.1750e+03 -2.9447e+02 -1.2776e+03  3.8849e+03 -4.0962e+02  8.3826e+02 -2.4251e+03 -2.9876e+02 -6.4490e+01 -1.7783e+02  1.2881e+02  1.1685e+01  3.0014e+01 -3.2385e+02  1.7316e+02 -1.6726e+02 -1.3384e+01 -9.5052e+01 -1.6483e+02 -4.4350e+02  3.6506e+02  2.9480e+02 -2.3943e+02 -3.4128e+01  6.7938e+02  1.3784e+02  8.1112e+01  2.1669e+02 -3.0738e+02 -1.0935e+02 -3.4467e+02 -1.9685e+02 -1.1900e+02 -2.9103e+02
 -6.2973e+03  3.8792e+02  5.1426e+02 -1.6075e+02 -4.0958e+03 -2.1687e+03  6.8573e+02  7.7201e+03  5.4555e+03 -3.8759e+02 -3.5642e+03 -3.5866e+03  4.7793e+04  5.0521e+02 -3.1012e+03 -8.5079e+04  1.6154e+04  9.7272e+03 -3.0770e+04 -2.7324e+04  1.7891e+04 -8.5336e+03  3.6754e+02 -2.9050e+03  3.2794e+02  1.5015e+03 -1.5401e+03  3.6908e+02  5.2448e+01 -4.5905e+02  1.3475e+03  4.6914e+02 -3.6178e+02 -3.1205e+01  5.4447e+01  4.2360e+01 -1.4949e+01 -6.7753e+01 -1.4727e+01  5.8247e+01 -4.2200e+01 -9.7479e+00 -7.1324e+01  6.7372e+00 -4.6738e+00  1.0182e+02  4.6330e+00  7.8065e+00  1.1258e-01  4.6435e+01 -7.3732e+01  6.6570e-01 -8.2545e+01 -8.5265e+01  1.4419e+01  7.7433e+01  8.3849e+01 -1.7602e+02  5.2929e+01 -1.7412e+01  3.9165e-01 -5.2323e-01  6.0904e+01  2.3741e+01 -1.7707e+01 -9.3795e+01 -1.3136e+01  2.6384e+01 -1.1909e+02
  1.6158e+02 -1.2330e+04 -4.6872e+03 -6.6759e+02  1.8542e+03  6.2063e+02  7.9774e+02 -2.8466e+03 -4.7187e+02  1.0772e+03 -6.7819e+03 -4.1660e+03  5.0521e+02  4.4871e+04 -2.1389e+03  1.8119e+04 -1.8022e+04 -2.5265e+03 -2.7496e+04 -5.7218e+04  2.8180e+04 -8.2667e+01 -5.9444e+03  1.0369e+03  2.1021e+03 -1.6478e+03  2.0075e+03 -5.8961e+02  3.6452e+02 -1.7676e+03  2.2277e+02 -5.3136e+02 -1.3997e+03  1.0796e+02  1.1142e+02 -6.2513e+01 -1.9324e+01  2.8420e+01 -7.7152e+01 -7.0401e+01  8.1222e+01  7.9220e+01  6.9407e+01 -1.2514e+02  1.1033e+02  3.6327e+01  3.8145e+01  5.8895e+01  1.6692e+01  5.8692e+01  2.2484e+01 -1.6689e+02 -3.4505e+01  1.5387e+01 -5.7377e+01  5.6214e+01 -2.1986e+01  6.2667e+00  1.5626e+02  1.2550e+01 -2.1712e+01  5.3597e+00 -3.9768e+01  2.9236e-01  1.2707e+01 -3.4844e+01 -6.7867e+00  3.5378e+01 -5.0019e+01
  3.4199e+02 -4.2256e+03 -9.1149e+03  7.5121e+02 -7.3179e+03 -5.1835e+03  9.0413e+02 -1.5333e+03 -1.7536e+03 -1.0179e+03  2.4717e+03  3.1489e+03 -3.1012e+03 -2.1389e+03  4.0339e+04  1.2461e+04 -3.3930e+03 -1.5005e+04  1.6600e+04  2.4825e+04 -2.9919e+04 -3.2544e+03  2.0833e+03 -1.3155e+04 -9.0994e+02  4.9840e+02 -1.4259e+02 -1.1339e+03 -1.1286e+02 -2.3253e+03 -5.5714e+02 -1.0863e+03 -6.3109e+02  4.5987e+01  2.1630e+00 -1.3876e+02 -1.4761e+01  8.1459e+01  5.2617e+01  6.3079e+01  2.2126e+02 -1.1506e+02  4.6517e+01 -3.3972e+01  1.4021e+01 -7.8971e-01  6.4810e+01 -6.4830e+00 -5.9470e+01  9.9517e+00  7.3527e+01 -1.1363e+02  1.1557e+01 -1.9488e+01  9.9521e+00  2.8972e+01 -7.3992e+00 -1.5751e+02  6.6984e+01  3.3734e+01  4.1533e+01  2.2125e+01  8.6012e+01 -7.8911e+01 -7.6285e+01 -2.0503e+02 -1.8546e+02  3.6068e+01 -2.4486e+02
  1.7329e+03 -8.5868e+02  1.1702e+02  3.5885e+01  3.1379e+02 -1.0241e+00  6.8930e+02 -6.1752e+02 -1.1912e+03 -3.2735e+01  6.0451e+02 -3.0989e+02 -8.5079e+04  1.8119e+04  1.2461e+04  3.0571e+05 -6.7785e+04 -4.2760e+04 -9.0085e+03  5.8952e+03 -2.0897e+00 -3.2995e+03  6.9615e+02  7.1846e+02  1.8651e+02 -3.4355e+00 -3.5609e+02  3.7674e+02 -9.3498e+01  3.5663e+02 -4.8548e+02  4.7791e+02 -1.7912e+03 -3.2806e+01 -2.2281e+02  2.3414e+01  4.0732e+00  2.9150e+02 -2.4023e+01 -2.2208e+02  2.2604e+02  2.0354e+01 -5.6302e+01 -3.3126e+01 -1.4195e+02 -8.9357e+01  1.2115e+02  8.6446e+01  1.8252e+02  3.0547e+01  1.7064e+02 -1.4939e+02  7.5045e+01  5.6780e+01  3.0690e+01 -5.8195e+01 -7.8448e+01  3.0819e+02 -1.3991e+02 -1.8808e+01  5.1910e+01 -1.0025e+01 -2.0142e+00 -1.1669e+02  5.8199e+01  5.3775e+01 -3.1823e+00  4.0383e+00  1.8496e+02
  7.2952e+03 -2.8757e+03 -1.6596e+03  2.7436e+02  2.7961e+02  1.0670e+03 -1.2545e+03 -3.2934e+03 -3.3298e+03  7.8553e+02  8.5516e+02 -4.6750e+02  1.6154e+04 -1.8022e+04 -3.3930e+03 -6.7785e+04  6.8782e+04  1.6473e+04 -2.2866e+04  7.8906e+03  3.1220e+03  2.6366e+03 -3.4692e+02  6.5522e+02 -1.9793e+02  6.3360e+01  1.5298e+02 -1.6589e+02 -3.7503e+02 -6.4351e+02 -1.4301e+02  3.6629e+01  1.2747e+03 -4.5410e+01  1.9560e+02  5.4533e+00 -7.5942e+01 -1.5407e+02 -4.5154e+01  1.7955e+02 -2.1931e+01 -1.0880e+02 -3.1505e+01  1.1939e+01  7.5392e+01 -1.4266e+01  3.9292e+01 -1.9044e+02 -4.2540e+01  5.3767e+01 -1.7561e+02  1.6616e+02  6.4787e+01  6.4523e+01  9.6095e+01 -9.8985e+01 -9.7199e+01  5.0494e+01 -8.1167e+01 -1.4422e+02 -4.0960e+01 -3.3009e+01 -1.5350e+02  2.0427e+01  6.9705e+01  1.4242e+02  1.5543e+00  3.5010e+01  9.9699e+01
  5.7095e+03 -2.3565e+03 -2.6260e+03  3.1752e+02  1.6068e+02  2.2012e+03 -2.1034e+03 -3.9207e+03 -4.6145e+02  8.7664e+02  4.8579e+02 -4.1434e+02  9.7272e+03 -2.5265e+03 -1.5005e+04 -4.2760e+04  1.6473e+04  5.6635e+04  1.2496e+04 -4.5707e+03 -4.8986e+02 -7.5824e+03  2.0511e+03  2.9254e+03  1.1648e+02  7.6876e+02 -1.2596e+03  3.4852e+02 -4.0398e+02 -4.9641e+02  1.4538e+02  4.2496e+02 -3.3925e+01 -5.9902e+01 -7.4555e+01 -6.1140e+00  6.5627e+01  4.5339e+01  3.5351e+01 -2.7796e+01 -1.5473e+01  1.9268e+02 -5.7088e+01  8.9795e+01  1.6509e+02  9.3960e+01 -4.6838e+01 -5.8799e+01 -5.1864e+01 -1.1284e+02 -1.6408e+02  1.7548e+02  1.9868e+01  1.3903e+01 -8.4512e+01 -1.0321e+01  2.7873e+01 -1.5757e+01 -6.0698e+01  4.7452e+01  8.5765e+01 -1.3175e+01  5.0571e+01 -5.4627e+01  3.7677e+01  1.9326e+01 -7.2963e+00 -6.0149e+00  3.8808e+01
 -1.9896e+02  8.4261e+02 -1.2863e+03  6.3877e+02  5.4865e+01  6.2641e+02  3.2150e+02 -3.3797e+02  1.7784e+02  2.1459e+03  7.3906e+02  6.9053e+02 -3.0770e+04 -2.7496e+04  1.6600e+04 -9.0085e+03 -2.2866e+04  1.2496e+04  1.0730e+05  1.0174e+05 -5.9577e+04  2.5415e+03  3.7947e+03 -1.9140e+03 -7.5653e+02  8.6525e+01 -2.9845e+02 -1.5628e+02 -1.1668e+02 -6.0625e+01 -1.0905e+02 -2.0680e+02  4.0006e+02 -5.4999e+01 -1.1946e+02  1.3665e+01  1.0049e+02  1.5715e+02  1.0249e+01  1.3456e+02  1.8649e+02 -3.0818e+01  5.1443e+01  8.4405e+01  1.1992e+02  4.8068e+01 -6.3678e+01 -1.6588e+02  1.5936e+01 -1.5051e+02  6.6557e+01  1.1144e+01 -3.8467e+01 -2.6408e+01  5.2536e+00 -6.9586e+01  8.7313e+01  1.8047e+02 -5.9595e+01  9.9091e+01  2.4882e+01  2.3528e+01  1.0199e+02 -6.6316e+01 -7.0548e+01 -7.5546e+01 -4.9519e+01 -9.2283e+01 -8.8714e+01
 -3.2937e+03 -5.7967e+03  2.0127e+03  7.3404e+02  2.2132e+02  1.1835e+03 -9.3177e+02 -2.2161e+02  4.3415e+02  1.3537e+03 -2.0611e+03 -3.4621e+03 -2.7324e+04 -5.7218e+04  2.4825e+04  5.8952e+03  7.8906e+03 -4.5707e+03  1.0174e+05  2.1674e+05 -9.1904e+04 -5.3125e+02 -1.1293e+03  1.9022e+03  2.2393e+01  3.1816e+02 -8.9114e+01 -1.7046e+02 -3.1894e+02 -8.1798e+02  1.1449e+03  2.3240e+02  1.6980e+03 -1.2032e+02 -1.1755e+02  1.9013e+02 -1.7537e+01 -6.9877e+01 -1.1246e+01  5.5212e-01  3.9578e+01 -1.5463e+02  9.1391e+01  8.7269e+01  1.3077e+02 -1.0309e+02  1.1365e+01 -2.9003e+02 -1.4520e+02 -1.2091e+02 -1.2481e+02 -1.2998e+02  2.2788e+02  3.5904e+01  1.5863e+02 -1.9878e+02 -9.7863e+01 -9.7049e+01 -2.7103e+02  1.0077e+02 -1.5728e+01 -7.1419e+00 -1.1903e+02  1.0973e+01  9.5738e+00  1.0608e+02 -6.6417e+01 -1.4327e+01  3.1581e+01
