  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  3.4724e+01 -6.7108e-02 -7.5997e-03  3.8708e-02 -3.0190e-02 -6.3801e-03  1.9174e-02 -5.3864e-02  2.4623e-02  6.9526e-02 -6.4099e-02 -2.7488e-02  8.4339e-03 -1.1660e-01 -2.2519e-02  5.5439e-02 -1.2724e-01 -7.5810e-02  7.7169e-02 -1.6437e-01  9.3742e-03  6.0798e-02 -7.8912e-02 -9.5779e-03  3.9249e-02 -1.0566e-01 -2.1580e-02  4.7943e-02 -1.0078e-02  1.2707e-02  1.6227e-02  5.1564e-02  2.3666e-02 -1.0995e-02 -8.5223e-02 -6.8693e-02 -5.1182e-02 -6.3518e-02 -8.0652e-02 -9.6503e-02 -1.1101e-01 -7.3879e-02 -3.2155e-02  1.6345e-01 -4.2998e-02 -1.1506e-01  2.6270e-01 -2.1973e-01 -1.4175e-01  1.4083e-01  1.3617e-01 -1.2594e-01 -3.2732e-02  1.5231e-01  1.0668e-01  1.4467e-03  2.2388e-01  1.0273e-01 -3.1010e-02  1.2226e-01  9.5067e-02  2.4915e-01  9.8112e-03 -9.3140e-02  5.4767e-01  4.5698e-03 -1.2930e-01  6.1953e-02 -2.3245e-01 -1.5637e-01
  3.5559e+01 -2.4974e-02 -5.1021e-02 -1.0064e-02 -1.4520e-02 -2.2593e-02 -6.8909e-03 -2.2839e-02 -4.7713e-02 -3.2503e-03 -1.9633e-02 -6.9219e-02 -3.3229e-02 -4.2728e-02 -5.8076e-02 -1.8768e-03 -4.8020e-02 -7.8968e-02  9.1381e-04 -6.6011e-02 -4.6509e-02 -6.2414e-03 -3.0672e-02 -3.7958e-02 -3.3788e-03 -5.8640e-02 -4.5369e-02  2.3822e-02  8.7164e-03 -2.4492e-03 -4.2603e-02  2.2215e-02  4.2411e-02 -3.7026e-02  8.6870e-02 -2.1603e-01 -1.1819e-01  1.6739e-01 -2.7591e-01 -1.4802e-01  9.1294e-02 -1.6605e-01 -1.0747e-01  2.3630e-02  2.6266e-01  1.0414e-01  5.1850e-02  2.3484e-01  1.0593e-01  7.1029e-03  3.6674e-01  1.1017e-01 -3.5400e-02 -1.4091e-01  4.6299e-02 -2.6561e-02 -1.6395e-01  6.8258e-02 -7.1988e-02 -1.4275e-01  5.7097e-02  4.5059e-02  2.3922e-01 -2.9741e-03 -9.3606e-02  3.1724e-01 -6.0328e-02  1.2958e-01  3.6335e-01  9.6022e-02
  4.0406e+01 -6.6822e-02 -2.4509e-02  2.3875e-02 -5.5457e-02 -1.9337e-02  1.9197e-02 -6.2111e-02 -1.0379e-02  1.7023e-02 -5.0852e-02 -3.2406e-02  2.2178e-02 -9.6342e-02 -3.5279e-02  3.6859e-02 -1.0436e-01 -9.6200e-02  8.1943e-02 -1.6350e-01 -1.8929e-03  2.2508e-02 -1.8422e-02 -7.5744e-03  3.9500e-03  1.5459e-01  6.2323e-02 -7.1147e-02 -1.5924e-01 -6.6448e-02  6.5031e-02 -9.2076e-02 -4.4876e-02  3.8651e-02  4.8037e-02  2.7761e-02  1.7507e-01 -9.6353e-03  6.3439e-02  2.5785e-01  1.1845e-01  1.5822e-03  1.1081e-01  1.9019e-01  8.2811e-02 -8.0830e-02  3.2967e-01 -2.3601e-01 -1.4944e-01  1.3312e-01  4.3071e-01 -4.8122e-02 -8.1707e-02 -5.7537e-02 -1.4967e-01 -1.4262e-01 -1.4709e-01 -1.6322e-01 -2.8862e-02  2.5237e-02 -1.3562e-01 -4.4964e-04 -5.0582e-03  6.9166e-03 -1.8965e-01 -1.6199e-02  4.3934e-02  2.0960e-01  2.3821e-01 -6.8379e-02
  5.3343e+01 -6.3708e-03  8.2855e-02  2.1366e-02 -1.6063e-03  5.7463e-02  1.1130e-02 -5.6369e-03  6.7545e-02  3.8289e-02  8.6420e-03  7.6519e-02  2.9063e-02 -2.5533e-02  9.7010e-02  1.2346e-03 -2.8833e-02  9.4942e-02 -1.5730e-02 -2.6761e-02  9.4719e-02 -3.7970e-03 -3.8084e-02  1.2072e-01  1.3197e-02 -1.2520e-02  1.3414e-01  2.4308e-02 -7.2038e-02  1.1405e-01  1.7143e-02 -6.4399e-02  9.1942e-02  8.6141e-03  1.6934e-01 -8.0129e-02 -2.3121e-02  2.3869e-01 -1.3435e-01 -2.5346e-02  1.9265e-01 -2.7146e-02 -2.7353e-02 -1.2752e-02 -1.6488e-02 -1.6466e-02 -1.7019e-02 -1.2643e-03 -1.1987e-02  1.2782e-04 -7.6439e-02 -3.4783e-02 -4.5943e-02 -1.9290e-01  5.6897e-02 -6.9295e-02 -3.0567e-01  9.4977e-02 -9.1421e-02 -1.4386e-01  8.8699e-02  8.4126e-03 -1.3898e-01 -7.9929e-02  3.8432e-01 -2.2392e-01 -4.8115e-02 -2.2101e-01 -4.5267e-01 -2.3643e-01
