  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  1.3310e+01  6.6587e-02  2.1012e-02  3.8946e-03  6.6119e-02 -3.6603e-02  4.0356e-02  9.3439e-04  3.9085e-02 -9.7477e-03  1.0543e-01  3.8733e-02 -7.8891e-03  1.0367e-01  4.8987e-02 -1.0873e-02  1.0241e-01  1.1153e-01 -4.9452e-02  1.7409e-01  3.2304e-02  7.1419e-03  4.6991e-02  1.3587e-02  6.4169e-03 -2.8264e-02 -3.4070e-02  2.9249e-02  9.0355e-02  4.1725e-02 -7.2492e-03  5.3171e-02  1.5462e-02  5.0556e-03 -1.2181e-01  7.9624e-02 -4.1784e-02 -1.5476e-01  4.7575e-02 -2.3687e-02 -1.6552e-01  9.8546e-02 -6.0068e-02  1.8492e-01  1.4671e-02 -5.3005e-02  2.2414e-02  1.6739e-03 -3.2591e-02  2.8262e-01  7.5150e-03 -6.8260e-02  6.9735e-02 -1.2786e-01  1.0406e-01  3.8342e-02 -1.4890e-01  1.0502e-01  7.7772e-02 -1.4404e-01  1.2393e-01 -3.8000e-05 -3.1344e-02  2.4434e-02 -6.6304e-02 -5.2111e-02  2.7298e-02  1.2386e-02 -1.3814e-02  1.7274e-02 -3.4559e-01 -5.1869e-03 -5.4083e-02 -4.3876e-01  1.1736e-01 -2.5567e-02 -4.3780e-01 -1.6029e-01 -7.5540e-02
  1.9477e+01 -2.0557e-02  6.9742e-02  3.9851e-02 -1.9843e-02  7.1426e-02  1.8791e-02 -1.0259e-02  5.9863e-02  2.7642e-02 -4.2627e-02  8.3187e-02  4.7694e-02 -1.8161e-03  5.0283e-02  8.1654e-02 -2.4791e-03  6.6511e-02  9.0174e-02  7.4240e-03  6.1851e-02  1.1186e-01  1.0615e-02 -4.8862e-03  7.4091e-02  1.3769e-02 -2.2347e-02  3.1534e-02  1.9153e-02 -3.2037e-02  1.1883e-01  2.7354e-02 -7.1719e-02  1.1305e-01  4.6455e-03  2.3044e-02 -5.2190e-03  1.6764e-02 -3.3367e-03 -1.2987e-02  2.6625e-03  2.7696e-02 -2.8897e-02 -6.6485e-02 -7.4681e-03  4.0248e-02 -2.6312e-02 -2.3168e-02 -7.9375e-02 -1.0632e-01 -1.0251e-01  9.9950e-02 -1.8785e-02  8.8832e-02  7.4774e-03 -1.7163e-04  5.5520e-02 -3.1758e-03 -2.3677e-02  1.2009e-01 -1.1722e-02  4.3133e-02 -1.5171e-01  1.0785e-01  5.0624e-02 -1.7237e-01  6.0135e-02  5.2721e-02 -1.9012e-01  1.4116e-01  1.5860e-02  9.5238e-03 -4.2597e-01  4.2599e-02 -7.1694e-02 -4.9341e-01  3.3214e-02  4.1887e-02 -5.0127e-01
  3.5528e+01  7.4009e-02  3.2209e-02 -3.0538e-02  7.7784e-02 -6.3841e-03 -6.5016e-02  6.1668e-02  5.1337e-02 -2.4749e-03  2.8954e-02  2.0763e-02 -1.5946e-02  1.1300e-01  5.4185e-02 -3.5574e-02  1.1234e-01  9.4888e-02 -5.2591e-02  1.5294e-01  4.2555e-02 -3.0840e-02  8.7447e-02  3.9416e-02 -2.8170e-02  1.6740e-01  9.2232e-02 -4.8977e-02 -3.7345e-02 -3.4357e-02 -1.1314e-05 -9.4685e-02 -4.7195e-02  1.9638e-02  5.8096e-02  1.1073e-01  8.0398e-02  1.0463e-01  8.8631e-02  5.2814e-02 -1.1544e-02  1.3084e-01  1.1204e-01 -1.8325e-01  3.2758e-03  8.0348e-02 -1.3945e-01  4.6621e-03  6.0363e-02 -2.2686e-01 -5.7527e-03  9.3434e-02  1.2052e-01 -2.1950e-01 -1.4185e-01  9.2368e-02 -1.6089e-01 -1.2393e-01  1.0324e-01 -3.5489e-01 -1.2790e-01 -3.0039e-01 -5.1847e-02  1.0179e-01 -1.6634e-01  2.7444e-03  1.2015e-01 -4.2627e-01 -1.0839e-01  8.2686e-02 -1.7971e-02  1.4919e-02 -3.5321e-03 -3.0426e-02 -3.0318e-02 -7.9637e-02  8.6443e-03  5.7116e-02  5.8817e-02
  3.7831e+01 -1.2347e-02 -1.0141e-02 -6.8108e-03 -1.2054e-02 -2.1348e-02 -8.5822e-03 -4.4454e-03 -2.6481e-02 -3.1726e-02 -2.0076e-02  2.1400e-02 -8.9000e-04 -4.1764e-03 -2.2599e-02  1.8104e-02 -4.6207e-03 -1.5071e-02  1.6335e-02 -8.6405e-04 -1.7619e-02  3.0569e-02 -5.5285e-03 -4.2656e-02  1.7571e-02 -5.7426e-02 -7.9333e-02  2.2074e-02  4.9889e-02 -7.8133e-03  3.4752e-03  4.5273e-02  1.1712e-02  5.7587e-03  1.5673e-01 -1.5966e-01 -1.0711e-01  1.4675e-01 -1.1256e-01 -9.9921e-02  2.6126e-01 -1.9457e-01 -1.2407e-01 -7.3289e-02  1.0570e-01  4.7978e-02 -5.4407e-02  1.0663e-01  3.9520e-02 -1.2819e-01  1.0348e-01  5.9786e-02 -6.2567e-03 -1.5095e-01  7.1334e-02 -5.5495e-02 -1.8376e-01  7.3133e-02  8.7788e-03 -1.6627e-01  1.0381e-01 -1.0708e-02  2.0132e-01  2.8491e-02 -2.6014e-01  2.3952e-01  2.7898e-01  6.1323e-02  4.8165e-01 -1.4655e-01 -3.5971e-02  1.1998e-01 -8.6218e-02 -3.3439e-02  9.2163e-02 -1.1849e-01 -2.7153e-02  1.3485e-01 -9.0859e-02
