  6.8268e+02 -1.6061e+04  5.3540e+03 -9.7964e+02 -2.1780e+03 -1.7577e+03  1.3487e+04  3.8940e+03  2.5101e+04 -5.4372e+03  6.8499e+04 -1.2850e+04 -2.7475e+03  2.7045e+02 -7.7907e+03  1.2876e+02  3.0569e+02  5.0752e+02 -2.4123e+02  4.3750e+02  8.7901e+02  9.5179e+02 -9.1354e+02 -2.9688e+02 -1.1381e+01  1.8470e+02  1.4948e+02 -1.0612e+02 -1.0062e+01 -3.4566e+02  1.0996e+02 -2.7287e+02  1.0178e+01 -4.3349e+02 -5.7214e+02  1.3356e+02  2.8096e+02  1.9912e+02 -1.1230e+02  4.9281e+01  2.9481e+02  8.2087e+01 -2.1034e+02 -2.2712e+03 -8.8883e+02  1.5714e+03 -1.4442e+03  2.5140e+03 -1.8456e+03  2.1586e+03 -2.1706e+03 -9.8984e+01  5.6408e+01 -6.1688e+00  1.4922e+02 -1.3499e+02  2.4491e+01  6.1352e+01 -4.2456e+01  6.8252e+01  1.0230e+00 -4.0021e+01 -1.8282e+01 -1.0940e+01  5.6671e+01 -8.2135e+01 -3.5701e+01  7.3576e+01 -8.2232e+01 -1.1902e+02  4.0875e+02 -1.2282e+02 -6.3946e+01 -4.4549e+02  1.7744e+02  3.2478e+02 -3.7602e+02  1.8784e+01
 -2.0431e+04  6.2317e+03 -7.5394e+04  3.7380e+03 -1.1785e+03  5.6992e+03 -2.8712e+03 -3.8884e+03 -5.3565e+03  7.3433e+04 -1.2850e+04  2.9280e+05 -8.6733e+02 -5.1470e+02 -5.0717e+03 -8.7868e+02  1.1779e+03  2.0032e+03 -1.7079e+02  1.4945e+03  1.3824e+03  4.6889e+02 -1.2414e+03 -5.3837e+02 -1.3677e+02  1.9383e+02  4.5915e+01 -1.8660e+02  4.6269e+02  3.3981e+02 -2.1078e+02 -5.0251e+02 -1.3941e+03 -6.6108e+01 -7.0214e+01  5.5400e+01  3.0125e+02 -8.6489e+01  3.7985e+02  4.0417e+02  4.3442e+02  2.3557e+02  3.8636e+02 -1.1144e+03 -2.2726e+02  1.2291e+03  4.2137e+03  3.0104e+03  1.1172e+03 -2.8549e+03 -2.8635e+02  4.3169e+02  8.0654e+01 -6.8054e+01 -7.3537e+01 -2.1746e+02  4.6102e+02 -5.5903e+02 -3.1679e+01  5.0217e+02  8.3281e+01  2.8076e+01  4.6734e+02 -5.8018e+01  3.7345e+01 -5.0257e+02  1.0209e+01 -6.9130e+01 -6.9401e+02  6.3810e+01 -3.9997e+02 -1.2541e+02  1.2036e+02  1.8556e+02  6.8934e+01 -2.9304e+02  2.3111e+02  1.4056e+02
 -7.6083e+03  2.8011e+03  2.0838e+03 -3.1313e+03  8.0805e+03  4.8869e+03  6.4940e+02 -2.0957e+03 -2.7880e+03  9.3119e+02 -2.7475e+03 -8.6733e+02  4.7625e+04  1.9788e+03 -7.9313e+02 -9.0490e+04 -5.8583e+03 -5.0226e+03 -2.1665e+04 -2.0281e+04  1.1473e+04 -7.3893e+03 -6.0487e+02 -1.8944e+03 -2.7097e+01  1.5213e+03 -2.0194e+03  6.3130e+02  1.9367e+02  4.4364e+02  1.0608e+03  1.0053e+03  2.2863e+02 -8.5430e+01  2.3424e+00  6.7576e+01  9.0781e+01 -7.8677e+01  1.2749e+01  2.0005e+01 -8.6496e+01  2.4744e+00 -1.0220e+02  1.8975e+01 -6.2800e+01  3.3760e+01  9.8076e+01 -6.7320e+00  8.5991e+01 -8.2053e+00 -3.5078e+01  1.0125e+02 -5.0199e+01 -5.8273e+01 -1.0642e+02 -4.6959e+01 -4.7587e+01 -7.9142e+00  5.9314e+01  8.5707e+01 -3.7801e+00 -3.7763e+00  5.1391e+01  4.6684e+01  2.4209e+01 -4.5159e+01  4.2097e+01  6.5317e+00 -3.7148e+01 -5.9571e+01 -6.6546e+00 -1.1933e+01  9.0066e+01  8.0853e+00  2.3296e+00  6.1116e+01  6.3646e+01 -2.8595e+00
  2.6444e+03 -1.1931e+04 -3.8351e+03  7.6843e+02 -3.5245e+02  1.1993e+03  3.8592e+03 -6.8843e+03 -4.0878e+03 -7.3733e+02  2.7045e+02 -5.1470e+02  1.9788e+03  4.5533e+04 -2.7127e+03 -3.5943e+03 -1.4354e+04 -1.2558e+02 -2.1182e+04 -6.8277e+04  3.0209e+04 -9.1859e+02 -5.9538e+03 -4.1032e+02  1.9743e+03 -5.5460e+02  2.0533e+03 -3.0193e+02  3.6565e+01 -2.0367e+03  9.9110e+02 -3.9310e+02 -1.4745e+03  6.3164e+01  1.4301e+02 -4.1242e+01 -7.2097e+01  3.9587e+01  5.8421e+01 -7.3499e+00 -6.3775e+00 -8.0045e+01  5.9353e+01 -1.1430e+02  1.1092e+02  1.0765e+02 -9.2401e+01  1.1077e+02 -2.4288e+01  1.1556e+02 -5.5064e+01 -1.2644e+02 -9.9247e+01 -3.6355e+01 -1.0658e+02  1.4187e+02 -1.8133e+01 -7.4528e+01  5.8411e+01 -1.2960e+01 -2.3717e+01 -5.2128e+00 -1.7499e+01 -6.0620e+00  4.0615e+01 -9.4817e+01  1.4159e+01  4.9269e+00 -6.6136e+01 -4.3331e+01  4.4870e+01 -9.7949e+01  9.7080e+00 -1.2458e+02  1.9751e+02  1.5967e+02 -9.9244e+01  8.7353e+01
  1.8489e+03 -3.5210e+03 -8.2118e+03  7.5848e+02  5.3650e+02 -4.7666e+02 -2.2867e+03  1.9907e+03  2.2746e+03  3.9844e+03 -7.7907e+03 -5.0717e+03 -7.9313e+02 -2.7127e+03  4.0199e+04 -2.1399e+03 -5.5782e+02 -1.3258e+04  1.1168e+04  2.6776e+04 -2.8174e+04 -2.5761e+03  6.0934e+02 -1.4404e+04 -1.1121e+03  6.0274e+02 -8.8591e+02 -5.1719e+02 -5.3783e+02 -2.2351e+03 -1.1895e+01 -9.9290e+02 -6.3162e+02  5.3916e+01  1.0682e+01 -1.1549e+02  3.8029e+01  2.1714e+02 -1.1155e+02 -4.5118e+01  5.8192e+01  4.5588e+01  3.3401e+01 -3.8024e+01 -1.0274e+01 -6.6693e+01  1.5422e+02  2.0686e+02  7.0276e+00 -7.1508e+01  1.5823e+01 -8.0966e+01 -3.0792e+01 -5.8672e+01 -2.0380e+02  8.2123e+00 -1.2227e+01  4.0213e+00  4.2827e+01  1.4942e+01  1.2528e+01  3.4424e+01  1.0735e+02 -9.0277e+01  2.0036e+01 -3.2134e+02 -4.8017e+00 -9.5628e+01 -2.2073e+02  2.4254e+01 -1.8401e+01  2.3436e+01  6.1964e+00  2.3169e+01 -4.5702e+01 -6.3374e+01 -2.6714e+01  1.6851e+01
 -1.8439e+03 -1.2434e+00  8.5191e+02  1.0523e+03  1.5138e+03  7.7299e+01 -4.5237e+02  1.7106e+01 -2.3365e+02 -2.8621e+01  1.2876e+02 -8.7868e+02 -9.0490e+04 -3.5943e+03 -2.1399e+03  3.3056e+05  9.7265e+03  8.6526e+03 -5.0182e+03  2.5302e+03 -1.7344e+03 -2.3081e+03 -3.6528e+02 -4.7913e+02  2.7979e+02 -1.1286e+02 -7.7512e+01  1.8329e+02  2.0629e+02  5.9116e+02 -2.2329e+02  8.2919e+01 -2.0102e+03  5.7278e+01 -2.3977e+02  3.7237e+01 -2.9681e+02  1.4176e+02 -5.3199e+01 -7.2212e+01  2.9873e+02 -3.7320e+01  3.6275e+01 -4.9818e+01 -2.5055e+02 -3.9944e+01 -6.0647e+01  4.8244e+02 -1.1112e+02  8.4899e+01  2.3542e+02 -2.2999e+02 -1.4499e+01 -2.0482e+01  2.7280e+02 -1.1724e+01  8.4707e+01  4.0630e+01 -1.7744e+01 -3.8560e+01  5.3044e+01  1.6936e+01  3.4801e+01 -9.1821e+01 -1.8260e+01  1.4010e+02 -9.0512e+01  6.9968e+00 -9.5724e+00  2.0839e+01  4.4466e+01 -5.8971e+01 -1.0152e+02  2.3254e+00  6.3967e+01  9.0000e+01 -1.6348e+02  1.0244e+02
  8.5045e+03 -8.4429e+02 -6.0899e+01  6.9796e+02 -3.5702e+03 -3.4059e+03  5.1450e+02  1.4079e+03 -4.9236e+02 -7.5945e+01  3.0569e+02  1.1779e+03 -5.8583e+03 -1.4354e+04 -5.5782e+02  9.7265e+03  5.1762e+04  4.7558e+03 -2.5743e+04  2.0024e+03 -2.4150e+03  1.0723e+03  3.5759e+02  1.2204e+03 -1.9854e+02  7.8396e+01 -9.3375e+01  1.8810e+02 -4.2798e+02 -4.8857e+02 -3.6736e+02  1.8906e+02  7.4578e+02 -8.1928e+01  9.8894e+01 -1.1179e+01  1.0026e+02  8.5194e+01 -8.0731e+01 -4.3331e+01 -7.1669e+01 -5.0555e+01 -1.7244e+01 -6.5079e+01 -2.6833e+01 -2.1704e+02  4.8075e+02  8.6564e+00  1.9715e+01 -2.5027e+01  1.1795e+02  6.8059e+01  1.1817e+02  9.4720e+01  1.9210e+02 -7.6752e+01 -1.0047e+02  1.4752e+02 -8.3262e+01 -8.5331e+01  5.5085e+00 -4.9439e+01 -1.4587e+02 -4.1069e+01  6.4101e+01  1.5319e+02 -6.6316e+01  6.3188e+01  1.5986e+02  1.1095e+02 -5.4660e+01  4.4033e+01 -8.1361e+01  7.7647e+01 -1.4407e+02 -2.4772e+02  3.5352e+01  9.4142e+01
  6.0643e+03 -7.0409e+02 -1.2372e+03 -5.6455e+02 -4.0192e+03 -4.3662e+02  6.8746e+02  8.1557e+02 -2.2962e+02 -3.5537e+02  5.0752e+02  2.0032e+03 -5.0226e+03 -1.2558e+02 -1.3258e+04  8.6526e+03  4.7558e+03  4.8608e+04  1.3392e+04 -3.7085e+02  1.7145e+03 -8.9394e+03 -2.8091e+02  1.1785e+03  2.8381e+02  6.9410e+02 -1.2542e+03  6.2109e+02 -2.4851e+02 -2.7740e+02 -1.8269e+01  4.6911e+02 -3.2769e+02 -2.3867e+01 -1.4371e+02 -2.3803e+00 -1.1740e+02  3.9165e+00  1.7017e+02  3.2397e+01  1.2408e+02  3.5502e+01 -7.4897e+01  1.2253e+02  1.7475e+02  1.3481e+02  5.8600e+01 -3.3814e+02  6.4080e-01 -1.6509e+02 -3.8134e+01  1.0965e+02  6.5566e+01  4.3829e+01  4.5544e+01 -6.4505e+01  6.4999e+01 -8.4463e+01 -3.7789e+01  4.1369e+00  6.9351e+01  1.9824e+01  3.9357e+01 -1.3818e+01 -3.1067e+01  6.8721e+01 -5.7192e+01  4.4263e+01 -6.1218e+00 -2.1916e+01 -5.0457e+01  3.8312e+01 -1.1790e+01  3.5660e+00 -1.2656e+01  1.2521e+01  1.0325e+02 -5.5068e+01
  6.5293e+02  4.0820e+03 -2.2595e+03  9.2558e+02 -1.4827e+02  1.3650e+02  3.1694e+02  2.0752e+03  2.3937e+03  2.3734e+02 -2.4123e+02 -1.7079e+02 -2.1665e+04 -2.1182e+04  1.1168e+04 -5.0182e+03 -2.5743e+04  1.3392e+04  7.3638e+04  7.2443e+04 -4.0165e+04  1.1686e+03  2.9417e+03 -1.8809e+03 -4.1818e+02 -1.3261e+02 -2.4153e+02 -1.1185e+02  1.1953e+02  2.4612e+02 -2.8974e+02 -3.7496e+02 -1.0442e+01  2.5210e+01 -9.1845e+01 -5.4547e+01  6.2622e+01  2.4887e+02  6.8959e+00  3.5141e+01  2.0298e+02  3.3177e+01  1.1481e+01  1.0351e+02  1.0808e+02  1.2781e+02 -3.1301e+02 -2.5798e+02 -4.7053e+01 -1.1046e+02  3.3843e+00  4.2100e+01 -6.9737e+01 -4.5013e+00  1.5404e+02  2.8723e+01  9.6945e+01 -1.7407e+01 -3.2856e+01  9.5387e+01  1.7095e+01  4.8682e+01  1.4544e+02 -3.4264e+01 -8.9490e+01 -1.2871e+02 -4.1263e+00 -1.0508e+02 -1.1534e+02 -7.4436e+01  1.0378e+01  1.4367e+02  1.9157e+02  3.4425e+00 -5.3160e+01  3.8084e+01 -6.9599e+01 -2.4489e+02
 -1.8863e+03 -6.2746e+03  1.4288e+03 -7.7783e+02 -4.8392e+02  3.2179e+02  3.1275e+03 -1.2237e+03 -2.6685e+03  5.3116e+02  4.3750e+02  1.4945e+03 -2.0281e+04 -6.8277e+04  2.6776e+04  2.5302e+03  2.0024e+03 -3.7085e+02  7.2443e+04  2.5723e+05 -9.9035e+04  1.3736e+02  3.5935e+02  1.3059e+03 -3.3372e+02  2.9912e+02 -3.0200e+02  3.5645e+01 -4.2444e+02 -8.5260e+02  7.1000e+02  4.8036e+02  1.8257e+03 -1.2511e+02 -1.7293e+02  1.7072e+02  4.5577e+01  9.4929e+01 -1.4833e+02  2.3173e+01 -1.6529e+01 -1.4855e+00  8.0700e+01  1.0784e+02  2.0370e+02 -2.4628e+02  5.0175e+02 -5.4022e+02 -4.3377e+00 -2.4155e+02  3.0515e+01 -1.5994e+02  1.5900e+02 -1.5705e+01  1.6447e+01 -2.5823e+02  1.3477e+02  2.0673e+02 -1.5487e+02 -1.9049e+01 -2.8612e+00 -2.1648e+01 -7.9455e+01 -4.0204e+01 -1.3726e+01 -2.4352e+01 -2.1724e+01 -1.9483e+01  9.0654e+01  2.7864e+01 -2.0612e+02  9.3467e+01  7.7975e-02  2.3648e+02 -1.1256e+02 -1.0093e+02  2.1225e+02 -8.7929e+01
