  5.2835e+02  2.3690e-03 -4.6647e-03 -1.2963e-02 -5.6076e-03  1.1042e-02  3.0685e-02  1.0539e-01  7.0710e-03 -7.3861e-02 -7.6922e-02 -6.3127e-02 -8.1918e-02 -5.5037e-03  1.0837e-02  3.0116e-02  4.0780e-01 -2.4802e-01 -9.4279e-02 -3.2669e-01  8.8315e-02 -3.4954e-01 -3.8398e-02  7.5609e-02  2.1012e-01  1.2860e-02 -2.5323e-02 -7.0372e-02  4.4233e-03 -8.7098e-03 -2.4204e-02  1.1155e-01 -2.1964e-01 -6.1038e-01
  6.5021e+02  5.3490e-02  1.0672e-01 -2.8629e-02  2.5547e-01  3.4814e-01 -7.8590e-02  1.4641e-01 -9.3651e-02  5.7392e-02  1.4544e-01 -9.1755e-02  6.2661e-02 -2.2617e-01  1.1971e-01 -8.4410e-02 -1.8466e-01  1.1032e-01 -9.6637e-02 -1.9195e-01  1.2467e-01 -5.6746e-02 -1.5717e-01 -8.0788e-02  3.4817e-04  2.7753e-01  1.3886e-01  7.4993e-04 -4.2472e-02 -2.5194e-01  8.2897e-02 -8.0066e-02 -5.4941e-01  1.8307e-01
  6.7190e+02 -9.2890e-04  1.8291e-03  5.0830e-03  8.0976e-04 -1.5945e-03 -4.4310e-03  4.7609e-02  3.3978e-02 -4.1278e-02 -3.5744e-02 -5.7341e-02 -2.3650e-02 -7.1101e-03  1.4000e-02  3.8906e-02  1.8384e-01 -9.8692e-02 -1.7520e-02 -1.5661e-01  4.5078e-02 -1.3147e-01 -1.7140e-02  3.3749e-02  9.3789e-02  9.6385e-03 -1.8979e-02 -5.2742e-02  1.6853e-02 -3.3184e-02 -9.2218e-02 -1.5869e-01  3.1248e-01  8.6837e-01
  8.5339e+02  6.7759e-02  2.5575e-02  3.1800e-03 -2.0925e-01 -3.3190e-01  8.1194e-02 -6.2873e-02  2.8754e-01 -1.0161e-01 -5.8677e-02  2.7928e-01 -1.2457e-01  2.2836e-01 -1.0309e-01  7.8828e-02  2.8874e-01 -3.3238e-02  8.3659e-02  2.9469e-01 -4.4955e-02  5.1098e-02 -1.6502e-01  4.2824e-02 -4.5567e-02 -6.5392e-02  1.5315e-01 -6.7062e-02 -5.0781e-02 -1.0742e-01  2.9373e-02 -1.0449e-01 -5.2039e-01  1.6816e-01
  9.2197e+02 -5.3519e-03  1.0538e-02  2.9286e-02  3.0548e-02 -6.0151e-02 -1.6716e-01  1.6576e-01  3.5653e-01 -2.8532e-01 -1.0689e-01 -4.7246e-01 -3.6843e-02 -1.8537e-02  3.6500e-02  1.0143e-01  1.6237e-01 -4.4867e-01 -2.0963e-02 -9.5711e-02  3.1742e-01 -3.4380e-01  2.6291e-02 -5.1769e-02 -1.4387e-01 -6.5612e-03  1.2919e-02  3.5903e-02 -4.4848e-03  8.8309e-03  2.4541e-02  1.2540e-03 -2.4692e-03 -6.8618e-03
  1.0224e+03 -1.0453e-01 -2.6887e-01  7.7647e-02  3.6771e-02 -5.1875e-02  2.5387e-02 -2.6664e-02 -3.6207e-01  8.9082e-02 -3.8084e-02 -3.3959e-01  1.5157e-01  1.7276e-01  3.4163e-01 -9.1360e-02  2.9456e-01  3.5939e-01 -1.1968e-01  2.8067e-01  3.8674e-01 -4.3681e-02 -1.2442e-02  8.5771e-04 -2.5824e-03 -1.3222e-02  3.6839e-02 -1.5672e-02 -4.7145e-02 -5.5346e-02  1.1300e-02 -4.5733e-02 -4.1047e-02  6.4129e-03
  1.0994e+03  1.1151e-01 -4.8490e-02  3.7827e-02 -3.3080e-01 -5.6632e-01  1.4333e-01 -1.6987e-01  3.5115e-01 -7.8456e-02 -1.4506e-01  3.0229e-01 -2.1423e-01 -4.7628e-02  1.0616e-01 -4.6904e-02 -2.9112e-01 -6.4386e-02 -3.7719e-02 -2.9353e-01 -5.9629e-02 -2.4500e-02  1.5926e-02 -1.0533e-02  6.7007e-03  7.0103e-03 -1.4334e-02  6.4391e-03 -4.1547e-03 -2.0786e-02  6.7205e-03  1.3185e-02  1.2945e-01 -4.4171e-02
  1.1272e+03 -1.2902e-02  2.5405e-02  7.0600e-02  3.6925e-02 -7.2707e-02 -2.0205e-01  1.7937e-01  3.4557e-01 -2.4160e-01 -1.3221e-01 -4.3842e-01 -1.6430e-02  2.1438e-02 -4.2212e-02 -1.1731e-01 -4.9445e-01 -5.2263e-02 -2.3736e-02  4.7942e-01  8.1856e-02  1.0597e-01 -2.0250e-02  3.9872e-02  1.1080e-01  3.4234e-03 -6.7409e-03 -1.8733e-02  2.4221e-03 -4.7693e-03 -1.3254e-02  3.2916e-03 -6.4813e-03 -1.8011e-02
  1.1815e+03 -3.4906e-02  1.2998e-02 -1.1056e-02  4.8826e-02  1.2150e-01 -3.4800e-02  9.2293e-03 -4.1193e-02  6.5679e-03  6.1045e-03 -3.5040e-02  2.3666e-02  2.8373e-02 -2.7682e-02  1.5146e-02 -1.1309e-01 -1.1263e-01  3.3398e-02 -1.0884e-01 -1.2101e-01  1.0117e-02  1.0037e-01  7.5004e-02 -8.6478e-03 -4.8559e-02  9.8942e-02 -4.4478e-02 -1.3893e-02 -1.8870e-01  6.5362e-02  1.0104e-01  8.6878e-01 -2.9416e-01
  1.3085e+03 -1.4612e-02  2.8772e-02  7.9956e-02  1.2758e-02 -2.5122e-02 -6.9814e-02  1.0436e-01  2.5212e-01 -1.2561e-01 -8.7401e-02 -2.8551e-01  3.2812e-02  1.2101e-02 -2.3828e-02 -6.6219e-02  3.9530e-01  4.9011e-01 -5.9970e-02 -4.0918e-01 -4.6279e-01  1.3590e-01  5.4775e-03 -1.0786e-02 -2.9973e-02 -8.2296e-04  1.6205e-03  4.5032e-03 -6.8225e-04  1.3434e-03  3.7333e-03  1.7625e-03 -3.4705e-03 -9.6444e-03
  1.3424e+03  3.8084e-02 -3.4293e-02  1.9300e-02  3.8021e-02 -5.2149e-02  2.5714e-02 -7.3680e-02  1.6262e-01 -5.0865e-02 -6.7042e-02  1.4955e-01 -8.7186e-02 -1.2156e-01 -3.9511e-02 -7.9978e-03  5.2808e-01  2.0764e-01 -8.7206e-02  4.9382e-01  2.7509e-01  1.0025e-01 -9.7631e-02 -5.9485e-02  3.5632e-03  8.1846e-03  1.6821e-02 -4.5571e-03  5.8610e-02  1.2491e-02  6.2160e-03  1.0146e-01  4.4723e-01 -1.4239e-01
