55.82		2.943
204.98		38.406
311.76		38.406
483.23		82.928
519.26		25.056
650.76		9.833
665.50		109.826
852.99		49.960
931.94		14.505
1026.47		6.594
1107.27		51.492
1115.81		1.800
1193.63		197.142
1314.87		4.598
1336.90		6.882
1455.21		214.791
1480.18		107.197
1510.81		34.826
1659.60		35.804
1678.26		31.234
1808.14		235.054
3141.93		0.784
3175.13		212.749
3210.91		7.819
3479.55		139.803
3543.26		133.178
3703.36		201.209
