  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  2.3337e+01 -1.1840e-02 -2.5356e-02 -1.7542e-02  3.0364e-02 -4.9974e-02  2.1565e-02 -2.7534e-02  4.2494e-03 -5.4870e-03 -1.3220e-02 -5.7413e-02 -7.3266e-02 -4.2503e-02  1.9894e-02 -1.4259e-02 -2.9950e-02  6.4531e-02  3.8214e-02 -9.2872e-02  4.4629e-02 -5.1475e-02 -1.7822e-02 -2.7716e-02 -2.1407e-02 -2.6785e-02  5.5053e-03 -2.9412e-02  1.1754e-02 -1.0469e-01 -1.4384e-02  2.5244e-02 -1.3608e-01 -1.5194e-02  1.9193e-02 -3.9220e-02 -2.2390e-01  5.0191e-02  4.2904e-02 -1.0988e-01 -1.1562e-02 -1.2846e-01 -3.3064e-01  3.1528e-02 -9.2713e-02  1.3840e-01  1.6490e-02 -6.7470e-02  8.9787e-02  8.3291e-02 -1.5087e-01  2.0343e-01  1.3921e-01  1.0827e-01  1.2227e-01  1.1591e-01  2.2475e-01  8.6435e-02  4.5092e-02  1.4196e-01  1.5847e-01  4.2106e-02 -1.9973e-01 -2.4083e-02 -8.1935e-04 -5.5707e-02 -2.4172e-02  6.5376e-02 -2.8368e-01 -1.0962e-01 -5.5853e-02  1.9925e-01  4.1554e-02 -9.0411e-02  2.9544e-01  3.4806e-02 -7.5881e-02  1.9770e-01 -7.6371e-03 -9.6732e-02  1.2599e-01  3.2769e-02 -1.6609e-01  1.4309e-01 -5.3949e-02 -6.3272e-02  1.7354e-01  1.3120e-01
  3.4368e+01 -7.6637e-03  3.5035e-02 -2.8437e-02 -1.6167e-02  3.8031e-02 -3.5406e-02  2.6874e-04  1.7424e-02 -8.6538e-03  3.7556e-03  4.3119e-02 -4.1306e-02 -5.3691e-03  4.4242e-02 -2.5831e-02  8.8329e-03  6.4029e-02 -1.8582e-02 -1.4298e-02  5.1340e-02 -3.6541e-02  6.6252e-03  2.2024e-02 -3.2231e-03 -1.0637e-02  1.8549e-02  7.4000e-03  4.2579e-02  7.0145e-03  1.0679e-02  5.1817e-02 -2.0346e-02  4.5444e-02  1.0308e-02  1.2663e-02 -1.8894e-01  5.0703e-03  1.8726e-02 -2.0117e-01  1.0943e-02 -4.1180e-02 -2.5598e-01 -7.9998e-02  9.7825e-02 -1.7237e-01 -8.6591e-02  1.1348e-01 -1.5893e-01 -1.2431e-01  1.4157e-01 -2.2443e-01  8.9196e-03  3.5181e-02 -1.6523e-01 -5.5243e-02  2.0634e-01 -2.2808e-01 -2.6867e-03  6.8200e-03 -4.9288e-02  7.6405e-02 -8.5855e-02  1.2880e-01  1.4485e-02 -5.6439e-02  1.4937e-01  1.2830e-01 -1.1357e-01  1.3371e-01 -4.6463e-02 -5.8711e-02  1.4681e-01 -6.6269e-02 -8.9127e-02  1.7706e-01 -5.7008e-02 -7.6572e-02  1.2967e-01  1.3521e-02 -1.0944e-01  2.7985e-01  5.9285e-02 -1.1991e-01  3.3142e-01 -9.0667e-04 -1.4589e-01  2.8698e-01
  3.5632e+01 -4.0788e-02  9.3333e-02  4.2490e-02 -6.3371e-02  7.7287e-02  6.5377e-02 -1.7632e-02  4.9482e-02  2.5616e-02 -2.1398e-02  1.0444e-01  2.3653e-02 -6.0463e-02  1.2837e-01  4.6384e-02 -4.0265e-02  1.7619e-01  9.0686e-02 -1.2077e-01  1.4687e-01  1.7154e-02 -2.8254e-02  6.4225e-02  3.0991e-02 -9.8645e-03  6.6857e-02  2.0527e-02 -2.3368e-02  1.8938e-03  2.8280e-02  8.1828e-03 -7.2381e-02  1.2044e-02 -2.8198e-02  9.8938e-02  1.1810e-02 -3.6587e-02  7.4147e-02 -2.3372e-02 -2.3833e-02  1.0098e-01  1.3567e-02 -9.4028e-03  4.5864e-02  1.3153e-01 -3.9517e-03  3.5170e-02  1.3964e-01 -8.7768e-04  2.9599e-02  1.4606e-01 -4.5313e-02  2.2897e-02 -5.6328e-02 -1.4461e-01  1.2197e-01 -1.1544e-01 -4.0739e-02  1.1310e-02 -2.4262e-02  6.0584e-02 -2.4422e-01 -4.4429e-02  5.6761e-02 -1.5188e-01 -5.3324e-02  1.0427e-01 -3.3514e-01 -1.2294e-01  7.3775e-03 -1.7347e-03 -1.8644e-02  1.5432e-02  8.3262e-03 -3.0368e-02  1.2491e-02  4.4721e-02 -2.9414e-02  1.4663e-01 -2.0728e-01 -1.5362e-01  3.0580e-01 -2.3913e-01 -4.8444e-02  7.1756e-02 -3.3130e-01 -3.1428e-01
  4.3432e+01  2.1260e-02 -7.0185e-02  6.7629e-02  5.4530e-03 -4.9522e-02  3.6824e-02  1.5459e-02 -5.7218e-02  5.7441e-02  2.0321e-02 -5.0580e-02  1.0149e-01  4.2485e-02 -1.1785e-01  6.0931e-02  2.3800e-02 -1.6346e-01  1.6694e-02  8.4775e-02 -1.4432e-01  1.0171e-01  1.7497e-02 -6.6976e-02  5.7227e-02 -2.6147e-02  2.2983e-02  4.4621e-02  4.7152e-02 -1.3044e-01  6.4649e-02  3.5535e-02 -1.0384e-01  6.2327e-02  1.2753e-01  5.2598e-02  1.2689e-01  6.6340e-02  5.7631e-02 -2.1704e-02  2.2180e-01  4.0744e-02  9.8591e-02 -7.0180e-02 -3.7484e-02 -1.9375e-02 -8.3053e-02 -1.3334e-02 -4.9016e-02 -6.5356e-02 -3.4429e-02 -1.8201e-02 -9.5601e-02  1.6343e-01 -3.0274e-01 -2.0876e-01  3.0179e-01 -3.7563e-01 -4.2839e-02  1.1071e-01 -2.0836e-01  3.3153e-02 -8.2335e-02  3.7364e-02  8.4766e-03  1.2863e-02  3.5890e-02  1.0183e-02 -1.0822e-01 -1.1947e-02 -8.4935e-03  3.3038e-02  3.3459e-02  4.8086e-03 -1.0829e-02  3.8375e-02 -1.5192e-03  1.2634e-02  6.0515e-02 -6.4411e-02  1.6262e-01 -1.1285e-01 -1.8403e-01  1.8351e-01 -1.5824e-01 -1.6462e-02  2.6484e-01 -8.2076e-02
